ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
61101,61101.0,B5,G6350,S,107544108.0,190845.0,42.3460792,-89.1460866,84819.0,6101.0,zip,IL,IL,Rockford,"Rockford, IL",Winnebago County,52131.45256096665,54844.447746857004,56517.778083708836,60893.79357389367,63039.230268504674,66840.63329189846,69487.25509245975,71231.7994242031,69349.30449283433,63474.26591020086,51459.12064048483,44113.79043983153,32824.13974080817,29044.504582783866,24784.962284049023,26021.980010249725,29551.336674291244,32846.44158824985,40417.55536588692,44812.13006259902,47204.42819728003,56964.74590864742,64697.309470868844,72336.70437101625,89343.41877464448,97867.48268212419,106120.180098937
61115,61115.0,B5,G6350,S,27580278.0,552053.0,42.3625918,-89.0241558,84832.0,6004.0,zip,IL,IL,Machesney Park,"Rockford, IL",Winnebago County,71194.94376219169,73703.12461611873,76687.61524622915,80589.36395716545,84171.04586616084,88960.9629432462,94756.76063119475,99203.6409601904,99745.40194251556,95176.13917038719,87120.38406055766,84081.52898607317,79074.53983486541,80222.02653004788,79605.09221115077,81600.12173150569,89936.22390621452,98080.1387461954,105427.66381018025,111501.99639316618,116120.13298414742,129884.24738277018,143004.19864312207,152630.7502206601,169273.2470228835,182203.36795568292,194027.352257057
61103,61103.0,B5,G6350,S,42311133.0,1359849.0,42.340195,-89.0866352,84821.0,5278.0,zip,IL,IL,Rockford,"Rockford, IL",Winnebago County,65266.032324243366,67627.23844174737,70852.46691767783,74925.3843529476,79807.12991020866,83203.95420980678,87507.1856435687,90444.3399857572,88570.78021948079,83444.45032787322,73375.7664923421,67638.93435128884,57021.52211686188,53503.443483936215,48700.43656432033,49817.3643416824,54395.702930656604,60914.5300917376,69094.46627609227,73909.16473527132,76940.98123034627,89330.76426860732,100815.13730004102,108806.47946673982,125826.13353846874,134851.13617160785,140729.126492935
53520,53520.0,B5,G6350,S,310570464.0,1777854.0,42.600902,-89.3611631,81347.0,11215.0,zip,WI,WI,Brodhead,"Janesville-Beloit, WI",Rock County,,,,,,,,,,135759.2838011251,130852.05086080618,126869.22285020542,125708.49963445391,131316.39961503193,139919.06190609917,144424.7815459354,151771.2827568345,160467.9778244645,171021.1445467675,181989.4550942726,194821.64605517898,220095.3576686314,245169.99231935365,261951.6874841225,274715.8586709056,286222.3714719996,297015.722429571
61024,61024.0,B5,G6350,S,152978156.0,209576.0,42.4364152,-89.2971136,84767.0,16474.0,zip,IL,IL,Durand,"Rockford, IL",Winnebago County,95729.40148162835,99832.02802685142,102708.26154193905,112720.81615629209,107731.61891953391,115603.279577049,117889.26680794968,122548.11356837692,121181.53651877725,115268.68188419491,108282.5638140805,102214.35572223684,95534.9970492766,92795.42107499037,88982.6088740952,94023.26819853351,104641.8760814487,110489.44336394624,114676.93963326525,120239.79693629475,126484.97548282876,140941.31567491742,153781.0965926024,164427.0509650129,186188.42354821114,203127.26053519014,212959.385551915
61063,61063.0,B5,G6350,S,193068744.0,1189075.0,42.3194569,-89.3407121,84797.0,13474.0,zip,IL,IL,Pecatonica,"Rockford, IL",Winnebago County,78525.29705285754,84684.4336304912,86978.95224942164,91444.46234990655,95105.00842473547,98845.39042278937,102293.12873555066,109151.24756786774,111971.70023085666,107922.42492841126,97722.24100205797,92707.90117344611,88513.91776990867,88610.55140392804,94150.83376461505,100653.28721080313,107233.98164605109,111626.59925946925,117927.55357667484,124453.59629039683,133146.94216884018,147022.86556020234,163465.4712524448,174823.87132621917,190477.9960767399,205454.09098748467,219228.806294343
61019,61019.0,B5,G6350,S,96901473.0,1171345.0,42.4391749,-89.4101557,84764.0,15469.0,zip,IL,IL,Davis,"Freeport, IL",Stephenson County,114583.61097823275,120548.60033115918,122957.52796232233,130712.16225133657,141601.87432459407,155614.9517411889,162070.64802459974,171108.97843839842,166768.87310665657,150528.04994640208,138743.88079390483,132708.40157494982,131598.72396692642,126185.14655210926,127282.79002893083,131772.68881803207,133547.17414592093,136460.24306536524,140866.21853136242,149737.1736270824,155063.55013764292,177125.49199944423,203708.16330074077,213055.54913969335,226792.05503004693,244210.0065813486,255777.771751815
61079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61108,61108.0,B5,G6350,S,28274761.0,0.0,42.2551575,-89.0023131,84826.0,3570.0,zip,IL,IL,Rockford,"Rockford, IL",Winnebago County,80634.74748532196,83366.79574490884,86670.41673155584,91273.53069122898,96175.9915646516,102100.42544734303,108155.6714867575,113061.816891213,112360.87654948991,105571.23198671608,95657.60307593219,88111.52287381224,77336.71248599883,73974.13740035612,68977.85476869733,72128.21356864752,79325.01683051501,86233.78625747755,92778.81500173814,97523.1098294581,101400.30540419834,116720.14703899383,130762.63938134241,137788.0639122625,155091.6654591404,167580.45624107658,176055.509563474
61104,61104.0,B5,G6350,S,11655494.0,198222.0,42.2517203,-89.0799449,84822.0,6246.0,zip,IL,IL,Rockford,"Rockford, IL",Winnebago County,45204.654886595825,45605.55167692859,48227.616413582575,51535.859848754284,54884.345042485635,57344.95081850158,59374.53643953229,60683.91833559718,59646.09260935478,54205.56441345546,45937.858608437215,38052.24764472817,30745.93430441304,28191.966149157754,25460.428692522783,27212.388450403083,30106.955891939808,34071.48110435069,40470.23876048345,45141.50746810278,48460.60435704861,58847.10109513898,66464.13764305657,70714.11337403032,85253.83333265492,93887.44796276855,101989.246575314
61077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60490,60490.0,B5,G6350,S,25045901.0,49900.0,41.6762016,-88.140588,84534.0,5734.0,zip,IL,IL,Bolingbrook,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,223283.147969479,237132.7736024441,250920.6294866075,267979.8817249813,287819.0067701748,310719.9210869562,334616.63461317425,338671.99575700384,324650.9137150569,295046.3327163503,282698.8293382471,258191.3716489351,243376.39207613352,252171.3082249282,270153.58874584764,275407.24373414466,283650.30261456774,291760.4601455249,302074.20719020645,311486.15626978845,317490.96756458376,354331.9017940574,403025.58831519727,417265.4218091495,448132.37774337083,465866.1670260085,473922.822933248
60544,60544.0,B5,G6350,S,62703766.0,4551304.0,41.6139135,-88.2186838,84573.0,3623.0,zip,IL,IL,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,191361.00529006732,201203.8569618376,213539.48345414558,225876.5719262607,239679.40194749998,257180.60976590542,274623.2911823315,276027.8795595924,260715.29204680302,233627.06798376856,220764.2903649424,199041.00382133984,182123.6036013841,190213.33453178636,208506.50051533975,217243.94286492618,226356.06233235242,239541.4005589356,251138.45006952365,259931.53193239417,264114.2522372369,289971.1425329418,324479.93945302325,335834.9957629291,357997.63338917494,370885.70528479316,375988.650953765
60446,60446.0,B5,G6350,S,50526446.0,2916916.0,41.6332631,-88.0993051,84497.0,2169.0,zip,IL,IL,Romeoville,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,139153.25503778041,146806.20448284017,156747.44035885076,168043.03195678775,179019.93659320308,193178.7660207858,207327.1936815174,210043.39933933268,199603.85768251598,177174.63897219265,165723.9285962714,147788.43623498667,130988.23046189308,134244.53093477257,152640.64379876808,161091.45055186274,170554.35484100776,184637.9488829739,193892.4713098315,202778.5490426016,209066.46566724416,231462.98535404235,259371.72652246486,272038.1010072365,291272.3099916567,302469.98815877835,307111.787577553
60585,60585.0,B5,G6350,S,38549610.0,602126.0,41.657058,-88.2252426,84598.0,5454.0,zip,IL,IL,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,249579.28249953443,267074.2686064815,284573.90473796875,303640.8554523555,326110.4367131251,350791.77071710123,373321.00937779923,379566.06265042425,365363.74727546895,330005.1291100775,313049.49669922,294878.77764979017,283417.9108619225,296940.1324236421,316071.8962919722,321831.7813004007,327584.6233788571,338040.0930968756,344539.8581686356,355424.45576611423,362499.8613121072,404236.58075432735,463144.36052972014,479051.11024816026,509045.7468914816,527113.7614700481,536588.730803194
60431,60431.0,B5,G6350,S,33260563.0,168653.0,41.5099859,-88.1903574,84482.0,5724.0,zip,IL,IL,Joliet,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,159132.7427719815,166989.8356327625,176758.80504686607,186420.21874490276,199094.80559397125,213949.37638829683,230161.97823594432,233610.7675333585,224810.48909866586,203743.0907621692,191365.08357325607,174341.54151954866,161264.84369459975,165815.4112572845,182665.06642496132,191126.14102429792,201330.4936766175,211970.0411288019,220862.11720059547,228600.50197922776,235734.75231150285,263714.3870628215,294168.9101002579,303979.0638573067,320430.97049845057,332975.7254982645,338656.907590757
60586,60586.0,B5,G6350,S,45215428.0,455446.0,41.5781905,-88.234492,84599.0,1134.0,zip,IL,IL,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,178750.53397864918,187505.1102959274,197177.23098580472,208297.70490310524,221472.70553603908,239030.1165651701,254154.09847833173,255140.2676123485,242876.60402342732,218444.13246357642,207112.55784347584,187829.0029690829,173800.94407260852,181019.45046415392,197335.41867681418,205453.76498892557,215203.97152256142,228294.2374925846,239009.97109848016,246602.6133677205,253370.7464657726,284073.0836794414,322564.2630145669,337152.71172729955,361162.85009832383,373653.72429382894,379306.663685079
60432,60432.0,B5,G6350,S,22059166.0,220731.0,41.5422546,-88.0338446,84483.0,5751.0,zip,IL,IL,Joliet,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,114081.60578709708,123598.75624223209,132160.17059539843,140143.47779497592,153524.968853116,165501.82253183107,184594.23731150443,190957.9236378432,185922.123025073,169135.72124732225,154906.72325479842,128704.37145830916,109942.69241890125,103945.1988407485,108113.04132978391,107024.8873324205,113619.26671813174,127293.37698609091,133421.31412592658,139516.09158726866,146989.03184933233,165255.03223746008,181918.38031418502,193278.31059771878,206648.23868442944,203893.62158967965,197584.623142522
60451,60451.0,B5,G6350,S,65156057.0,199044.0,41.5076473,-87.9610892,84502.0,2505.0,zip,IL,IL,New Lenox,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,179285.7548543983,188544.8036156286,199653.5001409721,214998.38042040318,232728.92699881076,254454.09804645143,276398.3920938358,281411.0742292406,274546.6402458779,257410.13553944227,252569.32053347517,233553.93276806793,222760.13837321344,227925.03568803766,241777.84783808026,245878.473175799,254970.88468069,260576.83634989694,263201.71003756876,275783.6695505616,282247.0023021707,308180.89477115264,340203.9908486133,359870.36979815684,398635.94676822424,426051.9796138474,434969.688518938
60423,60423.0,B5,G6350,S,98103229.0,11382.0,41.4744578,-87.8411506,84475.0,2982.0,zip,IL,IL,Frankfort,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,224518.39306819133,234946.55716148208,248926.92410985942,265587.5444293971,285597.00920376304,311248.5024715814,334789.2022965785,339565.92147328804,327207.76399671973,302258.22604034084,294468.19820402167,277333.24912098324,264477.40704955155,269045.8654452759,279671.4346734051,283770.8843422506,297037.5112961926,307820.96324036556,312008.0968254433,319461.27123931167,326000.7602121062,359904.1788859239,402566.1653316433,426439.3854608413,448979.03512201435,464976.7432997302,477367.580019103
60448,60448.0,B5,G6350,S,47425317.0,40287.0,41.5377803,-87.8925639,84499.0,4790.0,zip,IL,IL,Mokena,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,195708.98905162176,202521.48721266448,213497.67086970535,229049.6031501559,249261.730610025,273493.4137444526,292279.4803592888,298336.8983293926,288423.2658755065,267438.3502611585,261762.4397885961,248104.09702204834,236575.3992895685,241630.55391932806,250920.75023520706,253860.86922777208,263154.3367387364,272422.9706577161,276041.77850070765,286654.86798403616,292991.18672042043,322642.3747518048,356479.67014247604,376069.8766855246,400360.1851522554,416079.65212883055,430898.689932272
60443,60443.0,B5,G6350,S,29161396.0,134016.0,41.5028868,-87.7495705,84494.0,5477.0,zip,IL,IL,Matteson,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,135181.53373042433,145240.57716020677,152207.18618024225,159923.61297624125,169803.11678941041,183797.8268276702,197130.56115652525,204133.39399066658,193947.4191848455,163483.70523898833,153307.2515380205,139913.88014309958,125494.035464107,129959.77908581974,140972.1020541845,140982.7692698665,147107.83931812915,154134.67896730933,167854.72036847757,174648.62347222425,182128.96460699165,212865.60685958233,244879.2114972376,243611.364033377,247722.18795646678,250244.13235236765,255820.469136016
60441,60441.0,B5,G6350,S,72897001.0,957763.0,41.5930486,-88.051567,84492.0,2706.0,zip,IL,IL,Lockport,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,169674.52809209158,177541.27007069683,189315.78958778467,201475.29655569617,216563.32853393318,232801.8553665454,248648.1070764485,254784.8833896067,247383.5674836645,227037.4594795618,217876.60648965475,200351.5491614785,188010.39780915584,192572.96290213507,204110.40470350024,209473.9991216535,218929.68003594992,228910.0919183859,232851.445842713,242713.86974370957,249575.48296180167,269785.2808648976,296421.3313170586,309108.14311356016,327814.3127447027,337504.7661483595,345507.698438861
60491,60491.0,B5,G6350,S,66277347.0,126403.0,41.6026976,-87.9626049,84535.0,4957.0,zip,IL,IL,Homer Glen,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,232341.43702599758,245804.83411722883,259341.82936959385,283070.8638109151,308438.4804559377,337358.5753807736,365795.54241728975,371729.2596731692,357052.4128443368,330304.1899752631,319316.3219550477,295917.54760639975,280328.62258196255,282938.7631445223,298153.219280226,304072.3623115153,316099.32627178007,325329.3326166656,328415.36955627246,345020.0029276204,351200.0061423445,384455.1751435581,425020.6721391105,442883.10116153985,467506.1335361896,481931.20256075956,495302.580203372
60404,60404.0,B5,G6350,S,40750035.0,469633.0,41.5134544,-88.2241462,399606.0,6434.0,zip,IL,IL,Shorewood,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,179450.13146835077,188606.74195315395,199601.97515463424,211139.89071004107,228031.16265311048,247573.25021087585,265581.90176901995,265692.4224106392,258221.47363884316,236982.1839807049,225818.2988347397,208308.5826903939,202891.27327216868,212818.86266919016,228277.49794155514,233530.8543667706,246765.50932732565,259763.80794277476,267541.03962235624,276736.176302162,283134.56212626264,314569.5057290701,349422.5404999797,359059.1596278679,377771.00109615264,390847.4874011891,397333.141030647
60436,60436.0,B5,G6350,S,46603541.0,2734298.0,41.4896697,-88.1238101,84487.0,6744.0,zip,IL,IL,Rockdale,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,88560.42785023556,93086.22733019535,99177.21923444509,106731.02407383967,115872.49297028974,126192.21881697974,136978.3020709954,140614.56502171865,137316.89991347832,123024.461726157,113931.38407060584,97742.0722496974,87889.00001803959,86215.98871277686,95283.76425363762,98329.75759465444,108974.15552299867,123721.32224298717,134000.396838353,142320.13550160007,146636.4977487669,163586.1527538405,179604.16493695558,190121.65327141085,205727.0870583814,216432.635232484,216902.475907848
60421,60421.0,B5,G6350,S,154869357.0,614975.0,41.4142056,-88.083462,84473.0,14301.0,zip,IL,IL,Elwood,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,130670.51568201551,136591.82352992942,142948.03274279242,150567.57585713567,163550.0415432251,177262.04822275267,191648.08160844832,195181.479853027,193698.79675921376,181150.37294527833,180324.8888644259,167956.87938760666,156909.96877437507,161288.9857229646,170860.65086915324,176326.60271878503,183223.67330351027,193583.0479356194,198494.4099423736,211558.23710857783,219370.1533514796,238583.51416835366,262006.69135362885,270934.27190170245,289378.40704024024,299349.05342045537,306788.643167797
60467,60467.0,B5,G6350,S,38251947.0,464606.0,41.5977356,-87.8864957,84518.0,4842.0,zip,IL,IL,Orland Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,235523.81492156742,249744.4035707046,266962.5152169108,287466.5160803356,311776.44023275847,336834.96085896017,361933.8069756395,371881.6369086458,354607.91870519565,320760.03670406394,309935.0637787785,291773.29615762347,277461.48949554516,277836.0903383661,287944.0777657177,293602.84506168566,303058.8797287726,311365.32294309436,320931.63112396625,326164.29720001336,332246.4234099526,367117.85927798273,406507.13220033166,415127.74639538914,430003.0448024524,439479.71652627486,454304.054026699
