RegionName,state,utility_name,ownership,service_type,avg_price_2021,avg_price_2022,avg_price_2023,avg_price_2024,comm_rate_2021,comm_rate_2022,comm_rate_2023,comm_rate_2024,ind_rate_2021,ind_rate_2022,ind_rate_2023,ind_rate_2024,pct_change_2021,pct_change_2022,pct_change_2023,pct_change_2024,res_rate_2021,res_rate_2022,res_rate_2023,res_rate_2024
11249,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,1351663.55900184,1439211.01809403,1392732.56605915,1405413.88396571,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,0.0677074201947232,6.47701556420147,-3.22943970345869,0.91053503131919,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11354,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,672700.612387228,673944.93070893,628202.641317442,625551.751832312,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-2.64010006275802,0.18497356755579,-6.78724437371628,-0.421979996704666,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11355,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,631478.6058284,626331.57332008,574682.515211041,568463.26494294,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-2.45832443764285,-0.81507630833629,-8.24628045417807,-1.08220627972586,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11356,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,736689.811119548,783497.363185178,771600.957559596,776421.96286369,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.78538165365295,6.35376672231923,-1.51837213302405,0.624805510784007,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11357,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,838787.40072263,898784.749580991,887952.668653958,907922.531702968,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.11451041038962,7.15286719932514,-1.20519189183871,2.24897832440574,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11358,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,903712.187730889,968008.613152501,974523.025954185,994189.921108286,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.03155062942557,7.11470159355187,0.672970541085288,2.01810471690436,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11360,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,628430.43078999,632023.006456835,586417.539864752,577427.387691946,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-2.26771495970725,0.571674363752427,-7.21579216676792,-1.53306331438838,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11361,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,830358.012852309,887153.652404583,890174.807248618,904121.60629962,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.27176072255538,6.83989781193037,0.340544711262389,1.56674834396958,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11362,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,636957.852540077,645398.080957948,606841.950238275,599716.731755363,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-0.884911520786833,1.32508428685074,-5.97400764849585,-1.17414731794888,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11363,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,908691.054750629,949799.029665597,945692.993340143,976939.01112138,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.0189345388345,4.5238670172944,-0.432305803355041,3.30403397310563,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11364,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,640426.487556242,656148.137918676,592127.836579725,573527.889426398,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,0.373017104654036,2.45487197483438,-9.75698895405322,-3.14120465282705,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11365,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,890759.554652368,934985.909862575,919805.503686208,928718.751692656,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,0.834566802114284,4.96501608983215,-1.62359732015623,0.969036168051595,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11366,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,920686.102491432,988919.858564496,992406.368661084,1020485.14338851,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.16874465637606,7.4111856243316,0.352557395464687,2.82936260932139,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11367,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,559385.54104966,547288.26101483,498663.298767962,487587.135715298,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-2.83829847488794,-2.1626014880774,-8.88470769621551,-2.22117069373853,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11368,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,588333.852184405,586385.178806532,537252.007347271,522371.600843416,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-0.0710981992734749,-0.331218978924652,-8.37899272271199,-2.76972562230678,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11369,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,708629.306631499,753402.233886318,751728.683116838,775348.191171774,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,4.11126405666378,6.31824380332913,-0.222132440575164,3.14202565172905,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11370,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,680358.49468791,708378.199547321,700434.338735462,738370.565722379,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.50533093763588,4.11837363363318,-1.12141520122101,5.41610039499289,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11372,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,567341.506957747,572411.252223089,480210.036574196,434210.157592116,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,5.46666982239282,0.893596749606424,-16.1075127874948,-9.57911652789293,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11373,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,602484.813699443,591852.975840932,517628.401293481,486578.391340545,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-5.20612037853056,-1.76466487067593,-12.5410494797274,-5.99851358143152,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11374,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,631191.326190463,609454.319448408,476909.156875288,430399.121326936,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.98499723016624,-3.44380631357012,-21.7481701816604,-9.75238887277528,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11375,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,686013.266647918,662470.480591925,553877.480552027,507480.993830263,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-0.478766623534585,-3.43182664251239,-16.3921266262112,-8.37666963378292,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11377,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,626813.686093792,624840.550535329,558074.770209191,522883.585988172,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-0.901626430847461,-0.314788206166865,-10.6852508642304,-6.30581887939997,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11378,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,749655.063971351,789708.053620702,789867.926887938,805492.247143085,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.32729217470454,5.34285587789764,0.0202446038765235,1.97809275744444,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11379,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,767084.780924643,808003.097414834,806772.772938762,816995.973054168,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,0.295202967590231,5.33426258840234,-0.152267296995314,1.26717217763388,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11385,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,777805.042457811,809091.526084312,809727.248247651,816834.016172102,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,0.455109429697057,4.02240689101703,0.078572342293079,0.877674295860853,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11411,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,627900.805336655,674740.687636281,671063.129136804,679403.930887703,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,7.29131422376067,7.45975827734641,-0.545032864752747,1.24292356244147,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11412,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,636096.666869555,683543.545367987,663276.73653331,679951.340479546,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,9.35406561294492,7.45906730370626,-2.96496236004494,2.51397388567968,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11413,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,609530.944878812,654966.940782578,654878.063872197,676239.839188484,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,7.67358204826456,7.45425581514976,-0.0135696788413029,3.26194699360942,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11414,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,571368.138520726,588943.140213873,564819.127721485,572583.998314644,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,3.81735188760943,3.07595060141936,-4.09615306557912,1.37475347630008,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11415,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,534329.566283115,498015.256534422,401851.618263237,363298.618302018,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,-0.110822542072914,-6.79623813469682,-19.3093759697979,-9.59383966844319,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11416,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,668188.82302507,698355.306437824,692786.416774981,697476.051386441,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,4.91412786674527,4.51466447406021,-0.797429275829332,0.676923579606422,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11417,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,629734.456892729,668333.561957419,677936.785052131,694328.990419356,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,4.92320906678472,6.12942560823935,1.43689074458368,2.4179548489855,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11418,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,657226.054357472,697131.880147195,685191.72681809,686990.482229326,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,3.1026888931622,6.07185693950256,-1.7127538804544,0.262518553688513,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11419,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,683055.592759954,728319.944174467,717483.553638663,715973.52818799,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,4.08748319965576,6.62674486444328,-1.4878612926201,-0.210461332948343,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11420,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,633838.457530036,680033.282202834,675969.333000542,695389.86529698,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,5.84829664906745,7.28810694964963,-0.597610338883415,2.87299014146597,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11421,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,653357.984927185,690318.31706723,684915.087757094,688157.996922064,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,3.25437271860853,5.6569802455486,-0.782715622133741,0.473476088195042,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11422,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,624722.058130885,671575.604057978,671950.156621849,686761.320040355,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,7.28208596236633,7.49990260745311,0.0557722111416496,2.20420566504024,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11423,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,687063.156620457,739758.880431129,744381.338856709,777450.965754851,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,6.85064754160878,7.66970595103271,0.624860146712334,4.44256527829312,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11426,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,663122.532372061,705398.907075053,704781.215870414,726528.655469991,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,6.09627779382544,6.37534884416696,-0.0875662264916765,3.0857007976182,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11427,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,635504.485954683,682633.270993157,677980.276292346,695544.276502409,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,6.90606479728242,7.41596417965096,-0.6816243653113,2.59063586718402,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11428,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,624118.295197386,670475.788996446,670455.781992315,694918.764862991,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,6.56756319994963,7.42767743804054,-0.0029840009823812,3.64870935977038,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11429,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,601908.631203201,643940.28857997,647759.848944936,673842.577845873,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,7.65558239486069,6.98306274371724,0.593154432593279,4.02660475844864,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11432,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,794769.047449857,823165.52847089,790650.754446616,808801.892186946,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.41735848852734,3.57292236180404,-3.94996788612768,2.29572129517961,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11433,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,560748.464528743,603131.442690376,608713.56640321,639702.597978102,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,7.509720486604,7.55828697582836,0.92552357873002,5.09090535931397,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11434,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,,,640832.37289059,653906.007512315,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,,,,2.04010208828156,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11435,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,609646.469817451,590425.68294382,528451.241530828,529541.244845789,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,1.93066010530402,-3.15277588327319,-10.4965693741492,0.206263743804257,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11436,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,526441.414147218,563854.750444198,564269.13533571,596708.842960536,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,9.8398393610466,7.10683758753773,0.0734914250852943,5.74897785354242,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11559,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,1335963.35677171,1508784.02950988,1696280.48007232,1896558.27733288,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,13.5042886469115,12.9360339010936,12.4269906689924,11.8068797945503,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11580,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,576863.426639494,617295.877123316,630199.91031652,675074.324526505,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,7.94246433180992,7.00901610617966,2.09041298855557,7.12066337607813,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11581,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,642166.019476159,684360.305536864,695567.048179971,741027.888530621,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,8.51737660854501,6.57061955646991,1.6375500671851,6.53579557421583,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11691,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,570655.815916761,615972.455505902,616213.502655159,629687.873033533,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,7.46393209441732,7.94115092235402,0.0391327805492826,2.18663990975778,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11692,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,501983.963975211,546192.557343504,581342.556880293,587171.858565382,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,10.3121284455586,8.80677402883646,6.43545926508908,1.00273093997641,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
11694,NY,Consolidated Edison Co-NY Inc,Investor Owned,Bundled,725756.862793516,780561.243589586,771956.586569255,784601.471221195,0.1702453984472475,0.182531232383441,0.179864874729394,0.195811436252485,0.146959581110625,0.164650546868825,0.1642105160155665,0.27427918290178,4.91547307084099,7.55134172415839,-1.10236795523697,1.63803054108737,0.22334047113841948,0.234053323574988,0.254881543617693,0.301360876511574
19004,PA,PECO Energy Co,Investor Owned,Bundled,482799.365160066,530475.465048971,569911.243399765,603979.756166685,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,11.3712160690348,9.87493011162059,7.43404378695511,5.97786289733242,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19006,PA,PECO Energy Co,Investor Owned,Bundled,470564.405856557,527431.540534251,560620.028128621,589010.452888418,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,14.6695042083396,12.0848780676855,6.2924730593003,5.06411175757764,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19012,PA,PECO Energy Co,Investor Owned,Bundled,305919.542056193,344641.101986361,358012.20239816,375793.147635589,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,16.5474272926246,12.6574326275158,3.87971728697903,4.96657519445493,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19020,PA,PECO Energy Co,Investor Owned,Bundled,321202.129468163,352735.514467503,372599.294611892,392167.066694493,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,12.7734712745342,9.8173025974492,5.63135248073219,5.25169327091254,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19023,PA,PECO Energy Co,Investor Owned,Bundled,119445.973898925,139155.296040574,148114.817003326,160012.882851533,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,26.2660511790303,16.5006165534945,6.43850519360707,8.03300175426761,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19027,PA,PECO Energy Co,Investor Owned,Bundled,311524.405685063,351116.615632401,367872.359734886,389262.794030098,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,16.6396356968918,12.7091840076772,4.77213078404332,5.81463481263652,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19029,PA,PECO Energy Co,Investor Owned,Bundled,188032.37627537,212564.734289342,222558.423966335,234849.339892639,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,18.6407327407077,13.0468797448184,4.70148056798058,5.5225570469368,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19031,PA,PECO Energy Co,Investor Owned,Bundled,443932.747416019,486897.975132155,518696.553691083,547137.214889605,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,13.0161184184195,9.67831906211506,6.53085044157294,5.48310201718833,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19032,PA,PECO Energy Co,Investor Owned,Bundled,159604.500798887,179574.72129118,192059.448450037,205541.055159011,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,19.5458258455132,12.5123166278731,6.95238565266291,7.01949673279448,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19035,PA,PECO Energy Co,Investor Owned,Bundled,1044681.3301682,1203070.49979592,1287356.91061156,1367823.37306019,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,17.4990418372925,15.1614817891135,7.00594111732768,6.25051699224609,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19038,PA,PECO Energy Co,Investor Owned,Bundled,358895.549493776,394822.76646572,414225.156992118,438218.014594703,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,15.2155383824626,10.01049386726,4.91420256741512,5.79222608708968,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19046,PA,PECO Energy Co,Investor Owned,Bundled,391674.363284815,429680.472585905,455326.903689911,477627.549703715,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,13.6498847528568,9.7034967982965,5.96872158272875,4.89772201754005,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19050,PA,PECO Energy Co,Investor Owned,Bundled,184136.33354903,209130.203692784,219232.884509126,233529.282298914,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,18.933622147156,13.5735678353226,4.83080905481405,6.52110098437044,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19053,PA,PECO Energy Co,Investor Owned,Bundled,361803.412608806,401880.716775763,423621.549952775,444555.197810181,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,13.5264058610496,11.0770940157741,5.40977266872526,4.94159181933492,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19066,PA,PECO Energy Co,Investor Owned,Bundled,738116.911658521,821428.540523109,885150.683764453,954403.884493632,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,13.9656415478629,11.2870505401901,7.75747859950956,7.82388829375947,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19072,PA,PECO Energy Co,Investor Owned,Bundled,592448.206416829,637653.689196914,679987.0211681,732093.929682574,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,12.3458765184953,7.63028435067621,6.63892214353885,7.6629269224821,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
19079,PA,PECO Energy Co,Investor Owned,Bundled,141889.704651933,161605.045987072,172913.135882265,183853.033908846,0.0658183021410702,0.07686156577135135,0.0825486522055582,0.0789788796691675,0.042711481529717196,0.0580982739413386,0.0385910750140181,0.0450225947636674,23.1796447080724,13.8948356989694,6.99736188689182,6.32681720261559,0.09902420264943496,0.112068677882611,0.12346699940532245,0.12874063601916902
