ZCTA5A,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016,2013-2017,2014-2018,2015-2019,2016-2020,2017-2021,2018-2022,2019-2023,2020-2024
60014,4.6880068288519,4.680687757214634,4.685898921243016,4.739497502725452,4.729680807668775,4.7477724468814255,4.783531796300988,4.807430402563589,4.822521296436312,4.769019699205302,4.7587833236651615,4.745298732649366,4.740618733887138,4.767911393919097
60015,4.598850810588959,4.601539084649656,4.5890954753514,4.6174193548387095,4.6225488189298725,4.6264961469093295,4.638405503844598,4.650296258002943,4.660100087377869,4.612343408803586,4.596567158657937,4.555527207785108,4.570192515682457,4.5551846590909095
60016,4.527740654473252,4.544242515932601,4.585208879297055,4.602666358417139,4.583962301044152,4.587563832982878,4.618959673654943,4.658556317375564,4.680507450664519,4.638831224785555,4.685363880894607,4.6573766300178985,4.704463589438895,4.750277264325323
60018,4.365084336271308,4.40557537912578,4.4171861685428535,4.45793795620438,4.442534858942882,4.482450975952176,4.522279698702242,4.536877745241581,4.596145020651675,4.602645785710812,4.556996522883187,4.6264081255771,4.689102418142903,4.657479224376731
60020,4.724493080141616,4.681266216917488,4.649417989417989,4.519636169074372,4.4849190507873145,4.508337934842628,4.593876879183584,4.716476774758983,4.813256074006302,4.849012321533347,4.878681025445535,4.900168604135239,4.890323163025817,4.891204925241865
60021,4.619538968166849,4.626967688483845,4.668530020703934,4.66417600664176,4.598445595854923,4.636733862757076,4.5836632631798295,4.548672566371682,4.619890176937157,4.588991218676376,4.580056484901151,4.7170253569145535,4.760801080108011,4.696636344404485
60022,4.502145364712001,4.487439736107587,4.50589894844832,4.473034851182905,4.466859879032258,4.445133819951338,4.401459854014599,4.402353763691448,4.466174229100715,4.490965588675337,4.473555736371034,4.510528834649437,4.460201390553824,4.405677768219245
60025,4.581494620864699,4.586996727841799,4.597875963175666,4.611879412105081,4.580591770957345,4.6062273714699495,4.6125176603560325,4.619207053374627,4.632228345808999,4.61223566963692,4.598389867446094,4.621325677701278,4.594835195319396,4.614685279944359
60026,4.60974031227247,4.654273606780203,4.691589518280245,4.700865362126764,4.711536981451551,4.688266464799394,4.651569816534889,4.651484096257496,4.64779921615918,4.76975341629132,4.716483196034118,4.730111629221422,4.650486796946137,4.6011458480690335
60029,4.51980198019802,4.459518599562363,4.488439306358382,4.488431876606684,4.526455026455026,4.497368421052632,4.654228855721393,4.548076923076923,4.552,4.564159292035399,4.530120481927711,4.460258780036969,4.481751824817518,4.50098231827112
60030,4.544652598111031,4.576343132285859,4.572035645197095,4.566338873354488,4.597705124174788,4.620158934572981,4.6438475680054845,4.643976948816458,4.66281876702154,4.557425960239942,4.5321217375150935,4.545314078564212,4.581791353106095,4.529217487035374
60031,4.680439091324897,4.7128319530605385,4.749524136424626,4.747102342786683,4.750023707918444,4.739816281279696,4.713019530879048,4.690936574919695,4.730528920507269,4.74299698331589,4.774681552751808,4.777807172251617,4.76681838202907,4.7595823881812365
60033,4.719001844839305,4.686149936467598,4.638758901322483,4.620319708185817,4.599273207796498,4.516553524804178,4.542616920651603,4.534595775673707,4.492398734822977,4.514460454027159,4.5769464105156725,4.6414798864637365,4.722007722007722,4.807704004054739
60034,4.581293157564344,4.626614987080103,4.618136952498458,4.610279765777489,4.6137112722478575,4.636594663278272,4.716707021791768,4.752596212583995,4.856875,4.918002466091245,4.721441661576054,4.84569536423841,4.739237392373924,4.56327868852459
60035,4.619689953694383,4.635471773923525,4.632075793204512,4.628583913145777,4.568815449476404,4.548107493055788,4.580452482648158,4.596642258724191,4.609051452804559,4.612684809629727,4.59418421879912,4.587703435804702,4.562179979518689,4.554416353563013
60040,4.654571496777274,4.700731649752183,4.651478106245833,4.7607800650054175,4.809719370294319,4.777575619740732,4.845857854232684,4.9476584022038566,4.894393426776221,4.793763919821826,4.696283639470312,4.707122874973101,4.780247969217615,4.691304347826087
60041,4.600617532554705,4.688569206842923,4.719918336097996,4.767992550219502,4.773808041827461,4.813186813186813,4.789956212370005,4.7858997130755565,4.693132139331547,4.63032904148784,4.433184704769626,4.464860720674674,4.437903434030467,4.541480377545951
60042,4.984340375240065,5.01076573161486,5.014027757051187,5.070426738287079,4.9357247437774525,4.876845835794447,4.850851862546925,4.841901206203332,4.824643874643875,4.7496407013509625,4.775757575757575,4.743805123897522,4.785942049078053,4.759516532370103
60043,4.449932644813651,4.441409691629956,4.441326530612245,4.457952069716775,4.401125054089139,4.374615722441809,4.431847684984855,4.386142983230362,4.352495543672014,4.32089552238806,4.32308398347866,4.333624836029733,4.381590705987489,4.394173873463815
60044,4.691111556982343,4.669311064718163,4.696347968814115,4.703565328778821,4.702424767265642,4.73269820411739,4.743465634075508,4.771660932123866,4.786356589147287,4.7916059457884,4.764388835418671,4.760619551103692,4.68781163434903,4.67329251059821
60045,4.509155039161782,4.49037200272837,4.485535172909922,4.511696834974066,4.478786279683377,4.483544170909664,4.477458489693107,4.471420601511386,4.472035023857544,4.558708606036925,4.58790254552672,4.582858855259214,4.577590555947936,4.52596718350143
60046,4.710155390539054,4.677955706984668,4.6502587098999655,4.651607328033183,4.6323304081348375,4.677248677248677,4.74458015798448,4.7486538068298,4.774722423990869,4.732502632502633,4.7267115019831,4.6744814539558135,4.706757259236724,4.682914505153945
60047,4.561877504293074,4.556205693709914,4.574759022640664,4.570728823579089,4.573421480194969,4.582665445385849,4.620037699206032,4.623517394018501,4.613372417643775,4.589899487853641,4.591959798994975,4.585965541995693,4.571040679304898,4.564807900758762
60048,4.549975658165749,4.586708860759494,4.630133441762466,4.656266426372306,4.658863132124551,4.619221967963386,4.61166717603912,4.586090943828812,4.58211165970376,4.556573660295167,4.56638873448212,4.589549002601908,4.590799649788414,4.591299329052738
60050,4.6615465111933325,4.67199171658901,4.691650996615269,4.690587487378931,4.699268563550722,4.673980013524683,4.726106743897393,4.747401633259094,4.7665998961347285,4.756122411848186,4.814358102122533,4.80139855298231,4.750671411306566,4.7540533386274895
60051,4.709209538114908,4.701640448357146,4.753812530354541,4.751120965755112,4.715645985767265,4.717764611367745,4.765558353461123,4.712695221895778,4.7937876584250985,4.780692020579037,4.854487147366839,4.838694121618364,4.862250554323725,4.820764737121614
60053,4.459605026929982,4.493201545331393,4.494829448989042,4.5179719236900295,4.505486389533657,4.550899482197192,4.629034789432383,4.652012575374942,4.65039241667516,4.539014520352297,4.576289888334731,4.538753531073446,4.557226251547851,4.619784093412646
60056,4.545271291785654,4.570106716354704,4.59560974568128,4.6283904429895415,4.652659620177022,4.662602951083295,4.689018213169523,4.708402609029288,4.726353775376693,4.717855720245708,4.732844836122388,4.747719013376633,4.748051299773452,4.708978024991186
60060,4.7372838163840845,4.716829179007621,4.715572105619499,4.735143116002819,4.771797741377556,4.782903893811318,4.777716738197425,4.789235825801151,4.781537218462781,4.802612190221032,4.80722649715624,4.829332042594385,4.812383642549913,4.833501960288352
60061,4.725716730851519,4.78201564971993,4.771128854157819,4.759172354948806,4.711381592995942,4.722343921139102,4.652723775222036,4.641494697031982,4.682953176284848,4.656012362246351,4.665035047186436,4.678975648793872,4.707583992996024,4.754118956172152
60062,4.607970896454363,4.617190447954288,4.633373639661427,4.647573438921291,4.611406619385343,4.627359974826935,4.645861209497573,4.6382120051085565,4.666129072902755,4.672958397534669,4.652935617533742,4.66739841084254,4.662865940198696,4.669405263923222
60064,4.511180007515971,4.402647754137115,4.4406291962401685,4.387173162308831,4.2226835443037976,4.214628175048454,4.302615072855351,4.312493951417788,4.423720615265551,4.450714683497308,4.54493442478655,4.549350767275039,4.588056872037915,4.503223943797517
60067,4.694292544859993,4.666392611471951,4.687193475505593,4.715209115061215,4.657915360501567,4.691101941344264,4.728587931129325,4.748990268629205,4.746671386173659,4.7719721401664,4.752691363354288,4.73164979596163,4.748482358242982,4.765609990393852
60068,4.612031282524012,4.626607009694258,4.638514016742634,4.641011351303787,4.618954827280779,4.633627584572546,4.660263366278558,4.644448291782087,4.632557195464957,4.603229792247349,4.580400998470086,4.598283375148554,4.609221268578606,4.6164368978549
60069,4.54553160571567,4.529446900011946,4.4561792220581,4.4136270615143856,4.375723856023618,4.358745476477684,4.258726647000984,4.25143863769818,4.248741070382949,4.290542809177392,4.331813246471227,4.3484674129093,4.370913663034367,4.455404671374253
60070,4.741407407407407,4.729991915925627,4.6610633886255926,4.651048272774752,4.670364741641337,4.67621247113164,4.648296204300241,4.691084566094455,4.715848753016894,4.714081969674223,4.725069498895146,4.777364319314751,4.798489020687708,4.775679808523369
60071,4.465530596436871,4.445494000510595,4.506856540084388,4.560942578548213,4.336702281259024,4.46802061230676,4.55958882107292,4.572445019404916,4.676752083976536,4.822913637685374,4.843773028739867,4.864445001252819,4.89289871944121,4.95720224993886
60072,4.636809815950921,4.601190476190476,4.651554404145077,4.553521126760564,4.453079178885631,4.455163043478261,4.684275184275184,4.721533258173619,4.67907995618839,4.640086206896552,4.618713450292398,4.615558060879368,4.619339045287638,4.67612293144208
60073,4.750403255825495,4.755048733886376,4.783239089459185,4.784102012898183,4.812614834763786,4.80460235175117,4.815902155723989,4.802100338685705,4.779203891444121,4.744195813986047,4.772127669387944,4.795988381401093,4.8028246113422375,4.817974678102362
60074,4.817923645399683,4.821960399279987,4.839495992347528,4.844650611922622,4.821151770823114,4.77953904502577,4.758147403364295,4.774202697592336,4.790658856135047,4.805439132764,4.831981351981352,4.80505359404442,4.824681266394193,4.810362323166
60075,,,,,,,,,,,4.0,,4.0,3.6052631578947367
60076,4.514996977938955,4.535943759921385,4.5135416265361945,4.627153388260338,4.641130798327692,4.706521295275429,4.692945720674934,4.737962245688425,4.715112514165453,4.668921876865523,4.690460453844459,4.718162839248434,4.716209349593496,4.69664247148425
60077,4.580385364797575,4.572603323391563,4.569055793991416,4.573997785160576,4.573461606667849,4.586417007649884,4.554533742058732,4.631428319830927,4.678175257272687,4.6669162665727,4.6913974532203255,4.677757215419144,4.746720686750371,4.779544311632045
60081,4.459375,4.411433365292425,4.47738326848249,4.485807860262009,4.531809145129225,4.483025830258303,4.584945176789455,4.539886391701654,4.618330354863416,4.626765893037336,4.600454029511918,4.59887489299254,4.62441603147283,4.591278013325257
60083,4.684436493738819,4.6733527696793,4.7609287999052246,4.796383278534523,4.776415645067134,4.801887919703669,4.8148637291391525,4.789762558167284,4.849282859158241,4.824685630570138,4.863543528210365,4.853672985781991,4.825047348484849,4.8132550914739385
60084,4.592106212569449,4.597000869313242,4.636276462344177,4.62157382847038,4.563048124401209,4.628388225007287,4.64373325814183,4.611297774044519,4.64413300357241,4.697865243495664,4.727058347931545,4.7278740574150016,4.722726683097678,4.6937051685995845
60085,4.451101814265595,4.473959435999492,4.435591250132093,4.405916804324974,4.306583331518543,4.282496379082989,4.325643811106141,4.351903755767324,4.404733727810651,4.442706513472961,4.596634907764038,4.655548721204786,4.681724262127273,4.662164446865666
60087,4.729957597870032,4.7670209565827735,4.74115055581169,4.769543931976295,4.680420297283445,4.636382525583087,4.670614283507543,4.687638860836195,4.654512635379062,4.64398304163496,4.67476740047791,4.78047208172171,4.738266178266178,4.691074781334432
60088,5.318503937007874,5.260229132569558,5.341813135985199,5.317001675041876,5.16761487964989,5.221437474034067,5.134101192924723,5.20717299578059,5.2277734067663255,5.368642581550334,5.263016459523009,5.165640194489465,5.082008900190719,5.051985792702616
60089,4.661673219529189,4.680708088862144,4.666064292804601,4.6684413345502485,4.641521699560548,4.638677046922996,4.638361504980106,4.67317844414074,4.679576611274206,4.705713512049824,4.678543211764406,4.643648785425102,4.639153439153439,4.647380098993002
60090,4.739803138463474,4.7540502615129485,4.773560127571759,4.789254358060822,4.747934836267896,4.772685154543649,4.769669885177453,4.7687018336433695,4.801702264332745,4.792864733566115,4.8707730194005645,4.910711150131695,4.886051195236567,4.836793107436105
60091,4.524594165751251,4.542082332342522,4.529300109042445,4.529355033152502,4.505542697039834,4.525066387704192,4.554154451628449,4.557404458598726,4.574526813880127,4.53731677296632,4.495987394188134,4.475082936679648,4.478466481354464,4.508465972952394
60093,4.520934431779708,4.520206606879328,4.531513083048919,4.527429901363183,4.512238940040422,4.491322060382834,4.451559050029619,4.463501101144115,4.473164146868251,4.4779734545266745,4.455629338967703,4.468429903684452,4.431144915932746,4.434185869840466
60096,4.736320913058073,4.705892255892256,4.656058543226685,4.7704974271012,4.695644315922646,4.692829111666072,4.717661057283699,4.780694180625108,4.782998565279771,4.8071866783523225,4.830298981125773,4.76661316211878,4.785895806861499,4.8005587459258106
60097,4.724761016553975,4.744583285566892,4.718949848535846,4.714135636745652,4.603729603729604,4.757715870997573,4.771580495531168,4.736045513095749,4.729098055880166,4.741343068923554,4.774664027502864,4.858439950474618,4.870967741935484,4.838599658942722
60098,4.629731413286431,4.63842679299328,4.647666495713971,4.673040011811605,4.645124887150166,4.621165469266735,4.697588465620083,4.704722945332837,4.727632266248787,4.649775355380423,4.7617164616285885,4.748859416445623,4.7618621615112,4.74085416597317
60099,4.583760683760684,4.5642649546696745,4.586728906727162,4.615837554660779,4.551577343609966,4.5728866788798745,4.597544836398485,4.624592302674494,4.661431719094276,4.723616721891879,4.804622576177286,4.743706811451135,4.765469511446005,4.697621835506925
60101,4.628764492007957,4.6305500103256,4.646810571468106,4.666027072285794,4.629608741628481,4.633680494263019,4.669585237380961,4.723503578961928,4.767792855164775,4.727131416213294,4.755513526292681,4.770592062459336,4.751664404369466,4.759892820965264
60102,4.637358587905811,4.658063108913771,4.668248694826768,4.712669433934541,4.770382882882883,4.788135271567921,4.790161730101222,4.821025005467668,4.750524109014675,4.737105059460981,4.729827114298583,4.728490344016059,4.711369758927955,4.7043263457645725
60103,4.619509953178411,4.652449910731997,4.670829213165701,4.713233397345868,4.701528606784103,4.711076752530704,4.721362137105161,4.716383029721956,4.667857247416342,4.666115507263494,4.643159539707344,4.648115926268283,4.631587490531328,4.674936174936175
60104,4.844458388893247,4.838468071963555,4.863172226004084,4.814262660416507,4.796640625,4.85978243481043,4.836395174643223,4.767313235179559,4.80063364500425,4.854102381517525,4.906841567826565,4.925699168556312,4.898840962441315,4.854017857142857
60106,4.564062702422594,4.555040040676243,4.6449038335732045,4.6915963550455615,4.723218515260202,4.748417082042301,4.806176927755626,4.814377965208224,4.874621675574732,4.818586038239218,4.817475371718778,4.822809356441644,4.83003076923077,4.764211771665188
60107,4.763331094694426,4.804085117562065,4.8001756994188405,4.8401123443421765,4.815802975885069,4.885339000766497,4.90805806858826,4.9002288012202735,4.884216729642597,4.840583729072065,4.873645578469067,4.831588132635253,4.7673717024771225,4.795164674148324
60108,4.771011077068112,4.759484711211778,4.78598152971821,4.750772254984555,4.766360015174507,4.772363707738358,4.791768740813327,4.769724815967591,4.781954132583931,4.791320090028378,4.818570756934649,4.80567081604426,4.841131815044858,4.874072062284991
60109,4.603143418467584,4.6080178173719375,4.697768762677485,4.754677754677755,4.782417582417582,4.91533180778032,4.962,4.841059602649007,4.656378600823046,4.553571428571429,4.680089485458613,4.798969072164948,4.800925925925926,4.96
60110,4.775611843897124,4.756237701692247,4.731825205023573,4.764670247566738,4.692253608503247,4.6876332177038496,4.696330575804734,4.69439601494396,4.682348497565889,4.646892075099626,4.676087896536814,4.698383513368574,4.726481356945379,4.676696858301436
60111,4.845588235294118,4.850694444444445,4.841911764705882,4.895348837209302,4.720430107526882,4.565789473684211,4.651376146788991,4.656976744186046,4.931818181818182,5.02027027027027,4.8273809523809526,4.2072538860103625,4.495535714285714,4.445945945945946
60112,4.770367936925099,4.733460559796438,4.85576022478926,4.963228115847706,5.092409240924092,4.951000690131125,5.047636103151863,4.982292014700969,4.9452233452885554,4.982198625858838,5.205216394382345,5.050319488817891,4.933443344334433,4.848712446351931
60113,5.262773722627737,4.948453608247423,4.900862068965517,4.535256410256411,3.975862068965517,4.052631578947368,4.103571428571429,3.870503597122302,4.235537190082645,4.245689655172414,3.881720430107527,3.820987654320988,4.4728260869565215,4.285714285714286
60115,4.357182652552561,4.368575666792705,4.394124776360593,4.440389366832376,4.400242828957353,4.4247612675628005,4.383470474346564,4.414973358620067,4.491502499264922,4.532215053763441,4.6075917119565215,4.67197318810222,4.745070736326167,4.763773688547103
60118,4.712433202707517,4.670845070422535,4.702859663309564,4.733390423178477,4.687306724199928,4.744887815961374,4.784404963338973,4.810384825327511,4.855363655129705,4.84881180005463,4.781646442360728,4.813379119064915,4.773624226636275,4.781119311193112
60119,4.583847863670042,4.608184327373095,4.572776893336366,4.668200115008625,4.612159329140461,4.6728402162659615,4.75366269165247,4.81045070096165,4.79178145087236,4.81170284179906,4.752002529510961,4.656501274759757,4.676696542893726,4.588347399945548
60120,4.7003054611893,4.7412622358094,4.720640836815053,4.717692307692308,4.680885512345487,4.743404148649495,4.769338521400778,4.773796296296296,4.748878786017079,4.832935264741463,4.824986696623899,4.856970220112214,4.895672462640964,4.936865101037684
60123,4.65181020296215,4.702716172439572,4.68629191603906,4.7064249456127625,4.680615366338986,4.664506392045454,4.678724346670604,4.706493729599726,4.69363443895554,4.717162990361511,4.732014578491443,4.721188741973961,4.747240226858416,4.762440773145479
60124,4.585672082717873,4.644338422391858,4.626835286859963,4.661719825264796,4.648916701103961,4.66242259390011,4.701717798144998,4.746266293735817,4.718759869459944,4.700436681222707,4.694440650184401,4.611935696983044,4.600497490338915,4.55378590078329
60126,4.514798274165468,4.508219072363851,4.546917300914338,4.574723434486958,4.562805171148835,4.560371517027864,4.558277982779828,4.559532452446638,4.554049563235853,4.580014681592953,4.578769096062121,4.567501107665042,4.586786138875435,4.579264524103832
60129,4.965116279069767,4.8441558441558445,4.755102040816326,4.733870967741935,4.504132231404959,4.438848920863309,4.438271604938271,4.26953125,4.191780821917808,4.261467889908257,4.28310502283105,4.606334841628959,4.494736842105263,4.295238095238095
60130,4.518782469694951,4.620962908703469,4.638623326959847,4.624113928092471,4.669957686882934,4.703381704276674,4.715223880597015,4.751427829698858,4.769215800739444,4.786814953771942,4.764914087135594,4.734380621177599,4.703112431161438,4.713680201486578
60131,4.422187981510016,4.497160364668958,4.519947487418861,4.57187453545414,4.53652206154987,4.529347349978099,4.617215712285357,4.638764880952381,4.621277892011271,4.670180130575002,4.722940103374886,4.768708532633853,4.7528626677788735,4.760254231025054
60133,4.778813860681971,4.804581728669552,4.817821704514256,4.876731523740892,4.874236479106832,4.906108875933985,4.901241185930477,4.966481137909709,4.959633027522936,5.012445341405988,5.017857142857143,4.902940941420923,4.874356129645772,4.875389893948846
60134,4.646768623581647,4.649963835088001,4.638703489069182,4.634142496847415,4.606765741102855,4.6344546138912,4.647156161009774,4.641883614088821,4.661244533108263,4.657632063882064,4.663664529144751,4.679818226653046,4.682356731216666,4.705279943302623
60135,4.654351251969882,4.61975570897504,4.599858231437179,4.517737617135207,4.327419059813426,4.255012759752097,4.346050510478237,4.49644128113879,4.675744836410162,4.673076923076923,4.677653149266609,4.675187457396047,4.594603074992156,4.551183522901937
60136,4.704786738685044,4.628305932809149,4.652726310217046,4.784980517180305,4.710201200141193,4.59314147854558,4.493521218011014,4.596305220883534,4.617011494252874,4.613991888760139,4.696029600113847,4.820636310566258,4.694060866067837,4.614937210839392
60137,4.581251602244566,4.583112009237875,4.605097582289543,4.619225167491989,4.605426744836932,4.626039108954826,4.657286225717471,4.632740949154488,4.644507592066362,4.622382012212521,4.5930566287669725,4.5659997825377845,4.590447463818247,4.648640356993446
60139,4.811204116111196,4.786103911176448,4.790210599398288,4.833914645138536,4.80813813088626,4.812899501010351,4.874666118758989,4.922994476049139,4.9399275839368,4.991551459293395,5.002826798045471,5.021063270669092,4.990015330791305,4.942999158215416
60140,4.716598027008907,4.588541191497126,4.590225894348246,4.552485701715794,4.587390396659708,4.616151022548506,4.693227387494431,4.742897426859359,4.836906737470959,4.748965425176879,4.773411918795023,4.731618054785406,4.625490723312718,4.65136837647557
60141,5.5,5.5,5.5,,,1.5,1.5,1.5,3.084158415841584,2.930894308943089,3.204379562043796,3.006666666666667,3.210059171597633,3.2007874015748032
60142,4.484810937833796,4.491816727511383,4.532638114949849,4.534118021313822,4.536647647927223,4.508367290422123,4.478363523765289,4.438863636363636,4.476225907029479,4.4038179660780346,4.486943219012381,4.545516605795815,4.600054248321692,4.645469266581203
60143,4.569610697724577,4.626408839779006,4.699683042789223,4.722793061540162,4.669023420238621,4.711348314606742,4.79513032285745,4.798770491803278,4.810299679953448,4.824032361864485,4.747292103424179,4.752522570366437,4.7478662253962725,4.739091797742824
60144,5.5,5.15,4.95,4.46969696969697,4.287878787878788,4.295081967213115,4.666666666666667,4.328358208955224,4.322033898305085,4.2615384615384615,4.573033707865169,4.658536585365853,4.823529411764706,4.9375
60145,4.678290213723285,4.783397471137988,4.785310734463277,4.807650862068965,4.658436213991769,4.750125691302162,4.818586258032624,4.824074074074074,4.822245875465673,4.751101321585903,4.635374149659864,4.554506842850401,4.676019057702488,4.8687374749499
60146,4.493965131873044,4.601226993865031,4.587584215591916,4.6470850022251895,4.585801838610827,4.52105530187722,4.398048780487805,4.455754241173773,4.459407831900669,4.400206825232679,4.66214859437751,4.662410623084781,4.743654822335025,4.651173708920187
60148,4.654343768103503,4.69031007751938,4.700626366235077,4.712174928351555,4.716614501825769,4.7541143808995,4.7669359987670905,4.764190235286422,4.779069265004537,4.802947866030415,4.789147286821706,4.785636356006882,4.76713616942985,4.735735433324606
60150,4.513851653261841,4.556717618664521,4.502037489812551,4.670529801324503,4.523846153846153,4.595952023988006,4.56558533145275,4.708623087621697,4.586451612903226,4.511096605744125,4.495489243580846,4.660531697341513,4.698338870431893,4.769170579029734
60151,4.690260914492379,4.673176023867643,4.680851063829787,4.74144591611479,4.719841044564292,4.679334916864608,4.68997668997669,4.821579264617239,4.822342239909039,4.90298728186927,4.872496473906911,4.866340902558206,4.755917937927407,4.727298686464877
60152,4.550667418687723,4.565849643314432,4.541099773242631,4.562906309751434,4.579038795599305,4.500885478158206,4.548227451772548,4.628465988430082,4.614840989399293,4.529311211664153,4.620223165794411,4.679764243614931,4.723975553551749,4.726770126091173
60153,4.557008244994111,4.585082144141984,4.482480104525478,4.518848359155789,4.46945999871275,4.495328934474424,4.517752808988764,4.636999126201473,4.698364702252391,4.74528951486698,4.7512580877066855,4.762781551662496,4.71594704936286,4.666909576729216
60154,4.470414404508281,4.474175524666122,4.494663820704376,4.544873501997337,4.544728324495559,4.626863657829049,4.673050615595075,4.707483923929402,4.757621845834773,4.711204035576795,4.720864723223059,4.659156976744186,4.666747440479797,4.643939393939394
60155,4.624314442413163,4.653616258218769,4.572926162260711,4.537592285671237,4.554607768469155,4.490945965522236,4.507345146145691,4.5686746987951805,4.74352246638242,4.692677455535971,4.731620492183873,4.815437824241472,4.7057858634059055,4.809846698113208
60156,4.767894136050395,4.789172831203766,4.783624984033721,4.761543031743337,4.795634402991564,4.824432934452581,4.886380222587119,4.913914505065189,4.920627762244069,4.9559177130643866,4.974127060051311,4.905290102389079,4.857328471436356,4.847209711319865
60157,4.460708782742681,4.403826266804551,4.393617021276596,4.42576545349509,4.416,4.436732514682328,4.456,4.485827946295376,4.528114186851211,4.545375218150087,4.574636723910172,4.646002565198803,4.680229986731535,4.640558848433531
60160,4.423191943851084,4.490046874048822,4.486327881133724,4.495813838955923,4.442017934484231,4.487458446660622,4.565246705485749,4.670446882854165,4.715434562459046,4.677494615936827,4.750702905342081,4.805993238984702,4.779649745067612,4.753876803790653
60162,4.568488943488943,4.59478021978022,4.550824395709941,4.639233547981781,4.756391702846117,4.6638027048528246,4.750079846694347,4.828589909443726,4.795958867039509,4.839086471408647,4.906350224502886,4.899844479004666,4.778892988929889,4.810435275769176
60163,4.619908411665461,4.687484811664642,4.698364485981308,4.738442822384428,4.648368327852264,4.669900367068695,4.5807469752761705,4.55979297194225,4.6892143808255655,4.651535380507343,4.6527467064379815,4.652774470111932,4.595092024539877,4.6106132075471695
60164,4.420856245090338,4.422700455886297,4.463664703844822,4.558929812369701,4.509595959595959,4.522083393868953,4.54450111342576,4.583760318815827,4.6215209446162495,4.629110840438489,4.672154710571018,4.680480860487188,4.6959797404241845,4.662765087156252
60165,4.374214998152937,4.50127970749543,4.358920434630214,4.362396842482957,4.252551020408164,4.31334060341694,4.258394160583942,4.431792559188275,4.477876106194691,4.608098591549296,4.516280752532562,4.75521609538003,4.818076027928627,4.956215793588742
60169,4.707852405554945,4.780814677790781,4.7890696960393,4.809408360380089,4.793082455005517,4.803042811652317,4.854895173661645,4.8533648170011805,4.871461897356143,4.924859684624489,4.980340083360997,4.958132802605392,4.905899767392683,4.900860069233789
60171,4.484625819579471,4.458970005659309,4.53587215232914,4.588308457711443,4.472012102874433,4.563288940359004,4.6254597223869975,4.713927855711423,4.752747252747253,4.618802318094011,4.586156824782188,4.660208109077861,4.5907723169508525,4.525168882109392
60172,4.77837253842754,4.743429587277182,4.708568423065889,4.771303926320892,4.746324433298914,4.773602653596713,4.82,4.801614876437485,4.805539386883973,4.736617739669621,4.709173198954834,4.714226135310473,4.707686706412416,4.703500897666069
60173,5.0292841648590025,5.113801079414032,5.118302513039355,5.1453534551231135,5.139386189258312,5.185558693021379,5.145927601809955,5.164599314509548,5.149471974004874,5.142241047362341,5.134148025407346,5.105063037822694,5.01426245522631,4.95813266551082
60174,4.692851446385848,4.706113332612846,4.715620499490674,4.691886079023138,4.680318309665912,4.714732761992817,4.724407798197191,4.799670787658039,4.79862579281184,4.863034033309196,4.869986793633141,4.814938943456331,4.767946467022228,4.741563545422066
60175,4.565358213284347,4.56652380952381,4.572182001246584,4.615698751127784,4.591787553749469,4.584644931609518,4.598785060035119,4.642455973346026,4.635673090448727,4.5938002501340005,4.55522297414541,4.557070817803114,4.527035583132835,4.496672070995818
60176,4.438670313486219,4.473444613050076,4.467309863491738,4.52137020741672,4.550598835292825,4.59728754238215,4.649630955043614,4.738071404738071,4.701823774994507,4.724513784996794,4.862458100558659,4.887023886378309,4.885247663049317,4.784017939048008
60177,4.824406340227447,4.830721553034733,4.847099567099567,4.770608300170552,4.72827424553179,4.708964719491036,4.746357842021398,4.753200115841297,4.79309373591708,4.844894561598224,4.837558389754895,4.830320729067016,4.777680525164114,4.777441438085037
60178,4.540890940206399,4.586794238250447,4.569989875845899,4.572028124489017,4.573325319637198,4.605109449205743,4.648939147959469,4.658914298401421,4.65259454705365,4.669274228596263,4.695930791413009,4.772954323085638,4.811848101265823,4.830782988871224
60180,4.578139980824544,4.5096,4.451897616946161,4.471383147853736,4.185331230283912,4.365223463687151,4.21656976744186,4.044745762711864,4.426241134751773,4.458937198067633,4.719298245614035,4.91506646971935,4.877942998760843,5.032133676092545
60181,4.687802516940948,4.755558352210756,4.7963736595029935,4.800132333480371,4.722629683957861,4.727341022581643,4.730624268942512,4.737598022502557,4.795967948171511,4.882967959527825,4.872537612838515,4.815402861733874,4.798181339946643,4.800869695606537
60183,,,,,,,,,,,,,6.0,6.0
60184,4.474030724213606,4.4879739094985736,4.445036915504512,4.47430004178855,4.483511586452763,4.496509240246406,4.531736023539303,4.56500661084178,4.512143161482744,4.564024390243903,4.542222222222223,4.528612597776863,4.472720031859817,4.49417074088003
60185,4.601102362204724,4.644953948657652,4.649766457742824,4.66309372011476,4.6976193443848935,4.702886109067125,4.674269219823556,4.65154926118456,4.723033501043073,4.711083093652732,4.748671345693538,4.751946427851063,4.799025091897075,4.754572928264673
60187,4.504583889630618,4.554234019103601,4.594887611570634,4.586000091562514,4.522741832158872,4.602466316510619,4.589237707050559,4.650930764911674,4.690874282067645,4.71796598753999,4.695909687164606,4.683096641481071,4.619726180497346,4.632852359693878
60188,4.742511025831949,4.734721251921196,4.73261249084868,4.7451951487182376,4.708884957772198,4.708730340948226,4.718927252101573,4.743183894833024,4.7581972135479225,4.845476069170138,4.838322829131653,4.798761435608726,4.77431906614786,4.775997121426001
