GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,U2TE001,NAME_M,U2TM001
"G80301","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80301",,,,,,,"86000US80301",,"ZCTA5 80301",1262,"ZCTA5 80301",65
"G80302","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80302",,,,,,,"86000US80302",,"ZCTA5 80302",1247,"ZCTA5 80302",73
"G80303","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80303",,,,,,,"86000US80303",,"ZCTA5 80303",1192,"ZCTA5 80303",47
"G80304","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80304",,,,,,,"86000US80304",,"ZCTA5 80304",1393,"ZCTA5 80304",72
"G80305","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80305",,,,,,,"86000US80305",,"ZCTA5 80305",1620,"ZCTA5 80305",62
"G80310","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80310",,,,,,,"86000US80310",,"ZCTA5 80310",803,"ZCTA5 80310",196
"G80401","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80401",,,,,,,"86000US80401",,"ZCTA5 80401",1193,"ZCTA5 80401",49
"G80403","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80403",,,,,,,"86000US80403",,"ZCTA5 80403",1617,"ZCTA5 80403",77
"G80419","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80419",,,,,,,"86000US80419",,"ZCTA5 80419",.,"ZCTA5 80419",.
"G80420","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80420",,,,,,,"86000US80420",,"ZCTA5 80420",1265,"ZCTA5 80420",188
"G80421","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80421",,,,,,,"86000US80421",,"ZCTA5 80421",1420,"ZCTA5 80421",116
"G80422","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80422",,,,,,,"86000US80422",,"ZCTA5 80422",1304,"ZCTA5 80422",143
"G80423","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80423",,,,,,,"86000US80423",,"ZCTA5 80423",950,"ZCTA5 80423",3187
"G80424","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80424",,,,,,,"86000US80424",,"ZCTA5 80424",1551,"ZCTA5 80424",108
"G80425","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80425",,,,,,,"86000US80425",,"ZCTA5 80425",525,"ZCTA5 80425",746
"G80426","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80426",,,,,,,"86000US80426",,"ZCTA5 80426",481,"ZCTA5 80426",4449
"G80427","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80427",,,,,,,"86000US80427",,"ZCTA5 80427",985,"ZCTA5 80427",64
"G80428","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80428",,,,,,,"86000US80428",,"ZCTA5 80428",1940,"ZCTA5 80428",439
"G80432","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80432",,,,,,,"86000US80432",,"ZCTA5 80432",850,"ZCTA5 80432",340
"G80433","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80433",,,,,,,"86000US80433",,"ZCTA5 80433",1908,"ZCTA5 80433",134
"G80434","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80434",,,,,,,"86000US80434",,"ZCTA5 80434",388,"ZCTA5 80434",342
"G80435","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80435",,,,,,,"86000US80435",,"ZCTA5 80435",1270,"ZCTA5 80435",169
"G80436","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80436",,,,,,,"86000US80436",,"ZCTA5 80436",1065,"ZCTA5 80436",989
"G80438","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80438",,,,,,,"86000US80438",,"ZCTA5 80438",669,"ZCTA5 80438",268
"G80439","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80439",,,,,,,"86000US80439",,"ZCTA5 80439",1704,"ZCTA5 80439",81
"G80440","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80440",,,,,,,"86000US80440",,"ZCTA5 80440",1496,"ZCTA5 80440",228
"G80442","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80442",,,,,,,"86000US80442",,"ZCTA5 80442",1380,"ZCTA5 80442",321
"G80443","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80443",,,,,,,"86000US80443",,"ZCTA5 80443",1633,"ZCTA5 80443",99
"G80444","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80444",,,,,,,"86000US80444",,"ZCTA5 80444",873,"ZCTA5 80444",89
"G80446","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80446",,,,,,,"86000US80446",,"ZCTA5 80446",1017,"ZCTA5 80446",107
"G80447","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80447",,,,,,,"86000US80447",,"ZCTA5 80447",1169,"ZCTA5 80447",419
"G80448","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80448",,,,,,,"86000US80448",,"ZCTA5 80448",1223,"ZCTA5 80448",1695
"G80449","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80449",,,,,,,"86000US80449",,"ZCTA5 80449",694,"ZCTA5 80449",695
"G80451","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80451",,,,,,,"86000US80451",,"ZCTA5 80451",1115,"ZCTA5 80451",145
"G80452","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80452",,,,,,,"86000US80452",,"ZCTA5 80452",899,"ZCTA5 80452",148
"G80453","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80453",,,,,,,"86000US80453",,"ZCTA5 80453",1850,"ZCTA5 80453",1407
"G80454","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80454",,,,,,,"86000US80454",,"ZCTA5 80454",1194,"ZCTA5 80454",372
"G80455","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80455",,,,,,,"86000US80455",,"ZCTA5 80455",980,"ZCTA5 80455",339
"G80456","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80456",,,,,,,"86000US80456",,"ZCTA5 80456",593,"ZCTA5 80456",536
"G80457","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80457",,,,,,,"86000US80457",,"ZCTA5 80457",900,"ZCTA5 80457",218
"G80459","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80459",,,,,,,"86000US80459",,"ZCTA5 80459",1088,"ZCTA5 80459",100
"G80461","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80461",,,,,,,"86000US80461",,"ZCTA5 80461",817,"ZCTA5 80461",115
"G80463","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80463",,,,,,,"86000US80463",,"ZCTA5 80463",348,"ZCTA5 80463",2058
"G80465","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80465",,,,,,,"86000US80465",,"ZCTA5 80465",1524,"ZCTA5 80465",61
"G80466","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80466",,,,,,,"86000US80466",,"ZCTA5 80466",1411,"ZCTA5 80466",143
"G80467","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80467",,,,,,,"86000US80467",,"ZCTA5 80467",1518,"ZCTA5 80467",191
"G80468","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80468",,,,,,,"86000US80468",,"ZCTA5 80468",1244,"ZCTA5 80468",925
"G80469","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80469",,,,,,,"86000US80469",,"ZCTA5 80469",1038,"ZCTA5 80469",307
"G80470","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80470",,,,,,,"86000US80470",,"ZCTA5 80470",1371,"ZCTA5 80470",204
"G80471","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80471",,,,,,,"86000US80471",,"ZCTA5 80471",.,"ZCTA5 80471",.
"G80473","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80473",,,,,,,"86000US80473",,"ZCTA5 80473",675,"ZCTA5 80473",690
"G80475","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80475",,,,,,,"86000US80475",,"ZCTA5 80475",.,"ZCTA5 80475",.
"G80476","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80476",,,,,,,"86000US80476",,"ZCTA5 80476",1067,"ZCTA5 80476",464
"G80477","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80477",,,,,,,"86000US80477",,"ZCTA5 80477",963,"ZCTA5 80477",1477
"G80478","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80478",,,,,,,"86000US80478",,"ZCTA5 80478",1504,"ZCTA5 80478",1169
"G80479","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80479",,,,,,,"86000US80479",,"ZCTA5 80479",.,"ZCTA5 80479",.
"G80480","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80480",,,,,,,"86000US80480",,"ZCTA5 80480",593,"ZCTA5 80480",77
"G80481","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80481",,,,,,,"86000US80481",,"ZCTA5 80481",883,"ZCTA5 80481",797
"G80482","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80482",,,,,,,"86000US80482",,"ZCTA5 80482",1158,"ZCTA5 80482",714
"G80483","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80483",,,,,,,"86000US80483",,"ZCTA5 80483",775,"ZCTA5 80483",356
"G80487","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80487",,,,,,,"86000US80487",,"ZCTA5 80487",1322,"ZCTA5 80487",85
"G80488","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80488",,,,,,,"86000US80488",,"ZCTA5 80488",.,"ZCTA5 80488",.
"G80497","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80497",,,,,,,"86000US80497",,"ZCTA5 80497",1649,"ZCTA5 80497",631
"G80498","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80498",,,,,,,"86000US80498",,"ZCTA5 80498",1436,"ZCTA5 80498",173
"G80501","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80501",,,,,,,"86000US80501",,"ZCTA5 80501",989,"ZCTA5 80501",30
"G80503","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80503",,,,,,,"86000US80503",,"ZCTA5 80503",1254,"ZCTA5 80503",59
"G80504","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80504",,,,,,,"86000US80504",,"ZCTA5 80504",1510,"ZCTA5 80504",54
"G80510","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80510",,,,,,,"86000US80510",,"ZCTA5 80510",1315,"ZCTA5 80510",644
"G80511","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80511",,,,,,,"86000US80511",,"ZCTA5 80511",.,"ZCTA5 80511",.
"G80512","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80512",,,,,,,"86000US80512",,"ZCTA5 80512",931,"ZCTA5 80512",94
"G80513","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80513",,,,,,,"86000US80513",,"ZCTA5 80513",1381,"ZCTA5 80513",82
"G80514","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80514",,,,,,,"86000US80514",,"ZCTA5 80514",1058,"ZCTA5 80514",129
"G80515","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80515",,,,,,,"86000US80515",,"ZCTA5 80515",701,"ZCTA5 80515",609
"G80516","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80516",,,,,,,"86000US80516",,"ZCTA5 80516",1887,"ZCTA5 80516",65
"G80517","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80517",,,,,,,"86000US80517",,"ZCTA5 80517",912,"ZCTA5 80517",97
"G80520","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80520",,,,,,,"86000US80520",,"ZCTA5 80520",1163,"ZCTA5 80520",161
"G80521","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80521",,,,,,,"86000US80521",,"ZCTA5 80521",1081,"ZCTA5 80521",46
"G80524","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80524",,,,,,,"86000US80524",,"ZCTA5 80524",983,"ZCTA5 80524",44
"G80525","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80525",,,,,,,"86000US80525",,"ZCTA5 80525",1190,"ZCTA5 80525",27
"G80526","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80526",,,,,,,"86000US80526",,"ZCTA5 80526",1185,"ZCTA5 80526",38
"G80528","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80528",,,,,,,"86000US80528",,"ZCTA5 80528",1523,"ZCTA5 80528",74
"G80530","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80530",,,,,,,"86000US80530",,"ZCTA5 80530",1346,"ZCTA5 80530",104
"G80532","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80532",,,,,,,"86000US80532",,"ZCTA5 80532",.,"ZCTA5 80532",.
"G80534","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80534",,,,,,,"86000US80534",,"ZCTA5 80534",1511,"ZCTA5 80534",87
"G80535","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80535",,,,,,,"86000US80535",,"ZCTA5 80535",995,"ZCTA5 80535",149
"G80536","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80536",,,,,,,"86000US80536",,"ZCTA5 80536",1144,"ZCTA5 80536",435
"G80537","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80537",,,,,,,"86000US80537",,"ZCTA5 80537",1049,"ZCTA5 80537",40
"G80538","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80538",,,,,,,"86000US80538",,"ZCTA5 80538",1136,"ZCTA5 80538",38
"G80540","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80540",,,,,,,"86000US80540",,"ZCTA5 80540",1518,"ZCTA5 80540",125
"G80542","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80542",,,,,,,"86000US80542",,"ZCTA5 80542",1742,"ZCTA5 80542",168
"G80543","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80543",,,,,,,"86000US80543",,"ZCTA5 80543",1298,"ZCTA5 80543",137
"G80544","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80544",,,,,,,"86000US80544",,"ZCTA5 80544",.,"ZCTA5 80544",.
"G80545","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80545",,,,,,,"86000US80545",,"ZCTA5 80545",584,"ZCTA5 80545",524
"G80546","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80546",,,,,,,"86000US80546",,"ZCTA5 80546",.,"ZCTA5 80546",.
"G80547","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80547",,,,,,,"86000US80547",,"ZCTA5 80547",1875,"ZCTA5 80547",216
"G80549","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80549",,,,,,,"86000US80549",,"ZCTA5 80549",1427,"ZCTA5 80549",74
"G80550","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80550",,,,,,,"86000US80550",,"ZCTA5 80550",1495,"ZCTA5 80550",63
"G80601","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80601",,,,,,,"86000US80601",,"ZCTA5 80601",1279,"ZCTA5 80601",58
"G80602","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80602",,,,,,,"86000US80602",,"ZCTA5 80602",1858,"ZCTA5 80602",61
"G80603","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80603",,,,,,,"86000US80603",,"ZCTA5 80603",1242,"ZCTA5 80603",130
"G80610","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80610",,,,,,,"86000US80610",,"ZCTA5 80610",1076,"ZCTA5 80610",103
"G80611","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80611",,,,,,,"86000US80611",,"ZCTA5 80611",1041,"ZCTA5 80611",174
"G80612","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80612",,,,,,,"86000US80612",,"ZCTA5 80612",1053,"ZCTA5 80612",687
"G80615","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80615",,,,,,,"86000US80615",,"ZCTA5 80615",1204,"ZCTA5 80615",129
"G80620","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80620",,,,,,,"86000US80620",,"ZCTA5 80620",1031,"ZCTA5 80620",51
"G80621","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80621",,,,,,,"86000US80621",,"ZCTA5 80621",1066,"ZCTA5 80621",69
"G80622","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80622",,,,,,,"86000US80622",,"ZCTA5 80622",1284,"ZCTA5 80622",245
"G80623","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80623",,,,,,,"86000US80623",,"ZCTA5 80623",947,"ZCTA5 80623",167
"G80624","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80624",,,,,,,"86000US80624",,"ZCTA5 80624",894,"ZCTA5 80624",580
"G80631","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80631",,,,,,,"86000US80631",,"ZCTA5 80631",707,"ZCTA5 80631",24
"G80634","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80634",,,,,,,"86000US80634",,"ZCTA5 80634",1087,"ZCTA5 80634",40
"G80640","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80640",,,,,,,"86000US80640",,"ZCTA5 80640",1580,"ZCTA5 80640",44
"G80642","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80642",,,,,,,"86000US80642",,"ZCTA5 80642",1506,"ZCTA5 80642",194
"G80643","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80643",,,,,,,"86000US80643",,"ZCTA5 80643",1301,"ZCTA5 80643",120
"G80644","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80644",,,,,,,"86000US80644",,"ZCTA5 80644",1060,"ZCTA5 80644",183
"G80645","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80645",,,,,,,"86000US80645",,"ZCTA5 80645",1056,"ZCTA5 80645",98
"G80648","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80648",,,,,,,"86000US80648",,"ZCTA5 80648",1217,"ZCTA5 80648",297
"G80649","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80649",,,,,,,"86000US80649",,"ZCTA5 80649",713,"ZCTA5 80649",404
"G80650","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80650",,,,,,,"86000US80650",,"ZCTA5 80650",817,"ZCTA5 80650",115
"G80651","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80651",,,,,,,"86000US80651",,"ZCTA5 80651",1063,"ZCTA5 80651",158
"G80652","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80652",,,,,,,"86000US80652",,"ZCTA5 80652",1285,"ZCTA5 80652",680
"G80653","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80653",,,,,,,"86000US80653",,"ZCTA5 80653",627,"ZCTA5 80653",189
"G80654","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80654",,,,,,,"86000US80654",,"ZCTA5 80654",853,"ZCTA5 80654",226
"G80701","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80701",,,,,,,"86000US80701",,"ZCTA5 80701",703,"ZCTA5 80701",52
"G80705","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80705",,,,,,,"86000US80705",,"ZCTA5 80705",618,"ZCTA5 80705",207
"G80720","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80720",,,,,,,"86000US80720",,"ZCTA5 80720",547,"ZCTA5 80720",53
"G80721","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80721",,,,,,,"86000US80721",,"ZCTA5 80721",586,"ZCTA5 80721",500
"G80722","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80722",,,,,,,"86000US80722",,"ZCTA5 80722",1058,"ZCTA5 80722",476
"G80723","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80723",,,,,,,"86000US80723",,"ZCTA5 80723",737,"ZCTA5 80723",33
"G80726","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80726",,,,,,,"86000US80726",,"ZCTA5 80726",757,"ZCTA5 80726",115
"G80727","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80727",,,,,,,"86000US80727",,"ZCTA5 80727",548,"ZCTA5 80727",65
"G80728","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80728",,,,,,,"86000US80728",,"ZCTA5 80728",732,"ZCTA5 80728",73
"G80729","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80729",,,,,,,"86000US80729",,"ZCTA5 80729",604,"ZCTA5 80729",114
"G80731","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80731",,,,,,,"86000US80731",,"ZCTA5 80731",683,"ZCTA5 80731",67
"G80733","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80733",,,,,,,"86000US80733",,"ZCTA5 80733",760,"ZCTA5 80733",213
"G80734","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80734",,,,,,,"86000US80734",,"ZCTA5 80734",628,"ZCTA5 80734",24
"G80735","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80735",,,,,,,"86000US80735",,"ZCTA5 80735",496,"ZCTA5 80735",183
"G80736","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80736",,,,,,,"86000US80736",,"ZCTA5 80736",573,"ZCTA5 80736",118
"G80737","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80737",,,,,,,"86000US80737",,"ZCTA5 80737",494,"ZCTA5 80737",56
"G80740","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80740",,,,,,,"86000US80740",,"ZCTA5 80740",485,"ZCTA5 80740",68
"G80741","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80741",,,,,,,"86000US80741",,"ZCTA5 80741",718,"ZCTA5 80741",76
"G80742","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80742",,,,,,,"86000US80742",,"ZCTA5 80742",510,"ZCTA5 80742",162
"G80743","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80743",,,,,,,"86000US80743",,"ZCTA5 80743",576,"ZCTA5 80743",64
"G80744","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80744",,,,,,,"86000US80744",,"ZCTA5 80744",474,"ZCTA5 80744",45
"G80745","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80745",,,,,,,"86000US80745",,"ZCTA5 80745",675,"ZCTA5 80745",373
"G80746","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80746",,,,,,,"86000US80746",,"ZCTA5 80746",675,"ZCTA5 80746",318
"G80747","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80747",,,,,,,"86000US80747",,"ZCTA5 80747",525,"ZCTA5 80747",94
"G80749","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80749",,,,,,,"86000US80749",,"ZCTA5 80749",615,"ZCTA5 80749",127
"G80750","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80750",,,,,,,"86000US80750",,"ZCTA5 80750",497,"ZCTA5 80750",185
"G80751","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80751",,,,,,,"86000US80751",,"ZCTA5 80751",646,"ZCTA5 80751",38
"G80754","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80754",,,,,,,"86000US80754",,"ZCTA5 80754",1031,"ZCTA5 80754",603
"G80755","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80755",,,,,,,"86000US80755",,"ZCTA5 80755",683,"ZCTA5 80755",1248
"G80757","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80757",,,,,,,"86000US80757",,"ZCTA5 80757",475,"ZCTA5 80757",206
"G80758","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80758",,,,,,,"86000US80758",,"ZCTA5 80758",650,"ZCTA5 80758",65
"G80759","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80759",,,,,,,"86000US80759",,"ZCTA5 80759",498,"ZCTA5 80759",75
"G80801","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80801",,,,,,,"86000US80801",,"ZCTA5 80801",683,"ZCTA5 80801",197
"G80802","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80802",,,,,,,"86000US80802",,"ZCTA5 80802",414,"ZCTA5 80802",161
"G80804","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80804",,,,,,,"86000US80804",,"ZCTA5 80804",558,"ZCTA5 80804",165
"G80805","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80805",,,,,,,"86000US80805",,"ZCTA5 80805",753,"ZCTA5 80805",190
"G80807","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80807",,,,,,,"86000US80807",,"ZCTA5 80807",598,"ZCTA5 80807",54
"G80808","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80808",,,,,,,"86000US80808",,"ZCTA5 80808",1133,"ZCTA5 80808",143
"G80809","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80809",,,,,,,"86000US80809",,"ZCTA5 80809",1246,"ZCTA5 80809",153
"G80810","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80810",,,,,,,"86000US80810",,"ZCTA5 80810",469,"ZCTA5 80810",54
"G80812","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80812",,,,,,,"86000US80812",,"ZCTA5 80812",379,"ZCTA5 80812",42
"G80813","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80813",,,,,,,"86000US80813",,"ZCTA5 80813",927,"ZCTA5 80813",54
"G80814","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80814",,,,,,,"86000US80814",,"ZCTA5 80814",1232,"ZCTA5 80814",211
"G80815","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80815",,,,,,,"86000US80815",,"ZCTA5 80815",535,"ZCTA5 80815",81
"G80816","2009-2013","US",,,,,,,,,,,,,,,,,,,,,,,,,"80816",,,,,,,"86000US80816",,"ZCTA5 80816",1109,"ZCTA5 80816",93
