GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AD8XE001,NAME_M,AD8XM001
"G01066","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01066",,,,,,,"86000US01066",,"ZCTA5 01066",.,"ZCTA5 01066",.
"G01068","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01068",,,,,,,"86000US01068",,"ZCTA5 01068",1366,"ZCTA5 01068",129
"G01069","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01069",,,,,,,"86000US01069",,"ZCTA5 01069",880,"ZCTA5 01069",72
"G01070","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01070",,,,,,,"86000US01070",,"ZCTA5 01070",1044,"ZCTA5 01070",148
"G01071","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01071",,,,,,,"86000US01071",,"ZCTA5 01071",1114,"ZCTA5 01071",130
"G01072","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01072",,,,,,,"86000US01072",,"ZCTA5 01072",1435,"ZCTA5 01072",90
"G01073","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01073",,,,,,,"86000US01073",,"ZCTA5 01073",1320,"ZCTA5 01073",156
"G01074","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01074",,,,,,,"86000US01074",,"ZCTA5 01074",1371,"ZCTA5 01074",552
"G01075","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01075",,,,,,,"86000US01075",,"ZCTA5 01075",1122,"ZCTA5 01075",59
"G01077","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01077",,,,,,,"86000US01077",,"ZCTA5 01077",1195,"ZCTA5 01077",95
"G01079","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01079",,,,,,,"86000US01079",,"ZCTA5 01079",1137,"ZCTA5 01079",343
"G01080","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01080",,,,,,,"86000US01080",,"ZCTA5 01080",1005,"ZCTA5 01080",110
"G01081","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01081",,,,,,,"86000US01081",,"ZCTA5 01081",979,"ZCTA5 01081",104
"G01082","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01082",,,,,,,"86000US01082",,"ZCTA5 01082",1074,"ZCTA5 01082",77
"G01083","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01083",,,,,,,"86000US01083",,"ZCTA5 01083",1025,"ZCTA5 01083",154
"G01084","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01084",,,,,,,"86000US01084",,"ZCTA5 01084",1486,"ZCTA5 01084",333
"G01085","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01085",,,,,,,"86000US01085",,"ZCTA5 01085",1061,"ZCTA5 01085",49
"G01086","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01086",,,,,,,"86000US01086",,"ZCTA5 01086",.,"ZCTA5 01086",.
"G01088","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01088",,,,,,,"86000US01088",,"ZCTA5 01088",770,"ZCTA5 01088",375
"G01089","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01089",,,,,,,"86000US01089",,"ZCTA5 01089",967,"ZCTA5 01089",25
"G01092","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01092",,,,,,,"86000US01092",,"ZCTA5 01092",885,"ZCTA5 01092",510
"G01093","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01093",,,,,,,"86000US01093",,"ZCTA5 01093",1233,"ZCTA5 01093",349
"G01094","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01094",,,,,,,"86000US01094",,"ZCTA5 01094",532,"ZCTA5 01094",192
"G01095","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01095",,,,,,,"86000US01095",,"ZCTA5 01095",1466,"ZCTA5 01095",160
"G01096","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01096",,,,,,,"86000US01096",,"ZCTA5 01096",1218,"ZCTA5 01096",77
"G01097","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01097",,,,,,,"86000US01097",,"ZCTA5 01097",.,"ZCTA5 01097",.
"G01098","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01098",,,,,,,"86000US01098",,"ZCTA5 01098",1210,"ZCTA5 01098",167
"G01103","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01103",,,,,,,"86000US01103",,"ZCTA5 01103",797,"ZCTA5 01103",59
"G01104","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01104",,,,,,,"86000US01104",,"ZCTA5 01104",917,"ZCTA5 01104",37
"G01105","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01105",,,,,,,"86000US01105",,"ZCTA5 01105",721,"ZCTA5 01105",28
"G01106","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01106",,,,,,,"86000US01106",,"ZCTA5 01106",1781,"ZCTA5 01106",118
"G01107","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01107",,,,,,,"86000US01107",,"ZCTA5 01107",792,"ZCTA5 01107",70
"G01108","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01108",,,,,,,"86000US01108",,"ZCTA5 01108",999,"ZCTA5 01108",45
"G01109","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01109",,,,,,,"86000US01109",,"ZCTA5 01109",962,"ZCTA5 01109",40
"G01118","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01118",,,,,,,"86000US01118",,"ZCTA5 01118",1103,"ZCTA5 01118",69
"G01119","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01119",,,,,,,"86000US01119",,"ZCTA5 01119",1089,"ZCTA5 01119",51
"G01128","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01128",,,,,,,"86000US01128",,"ZCTA5 01128",1238,"ZCTA5 01128",144
"G01129","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01129",,,,,,,"86000US01129",,"ZCTA5 01129",1205,"ZCTA5 01129",74
"G01151","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01151",,,,,,,"86000US01151",,"ZCTA5 01151",894,"ZCTA5 01151",51
"G01199","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01199",,,,,,,"86000US01199",,"ZCTA5 01199",.,"ZCTA5 01199",.
"G01201","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01201",,,,,,,"86000US01201",,"ZCTA5 01201",889,"ZCTA5 01201",23
"G01220","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01220",,,,,,,"86000US01220",,"ZCTA5 01220",792,"ZCTA5 01220",42
"G01222","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01222",,,,,,,"86000US01222",,"ZCTA5 01222",969,"ZCTA5 01222",693
"G01223","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01223",,,,,,,"86000US01223",,"ZCTA5 01223",1060,"ZCTA5 01223",89
"G01224","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01224",,,,,,,"86000US01224",,"ZCTA5 01224",723,"ZCTA5 01224",49
"G01225","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01225",,,,,,,"86000US01225",,"ZCTA5 01225",901,"ZCTA5 01225",96
"G01226","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01226",,,,,,,"86000US01226",,"ZCTA5 01226",1053,"ZCTA5 01226",101
"G01229","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01229",,,,,,,"86000US01229",,"ZCTA5 01229",925,"ZCTA5 01229",568
"G01230","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01230",,,,,,,"86000US01230",,"ZCTA5 01230",994,"ZCTA5 01230",70
"G01235","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01235",,,,,,,"86000US01235",,"ZCTA5 01235",1057,"ZCTA5 01235",76
"G01236","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01236",,,,,,,"86000US01236",,"ZCTA5 01236",1574,"ZCTA5 01236",379
"G01237","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01237",,,,,,,"86000US01237",,"ZCTA5 01237",1165,"ZCTA5 01237",104
"G01238","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01238",,,,,,,"86000US01238",,"ZCTA5 01238",1008,"ZCTA5 01238",140
"G01240","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01240",,,,,,,"86000US01240",,"ZCTA5 01240",932,"ZCTA5 01240",104
"G01242","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01242",,,,,,,"86000US01242",,"ZCTA5 01242",1015,"ZCTA5 01242",203
"G01243","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01243",,,,,,,"86000US01243",,"ZCTA5 01243",1271,"ZCTA5 01243",368
"G01244","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01244",,,,,,,"86000US01244",,"ZCTA5 01244",1118,"ZCTA5 01244",493
"G01245","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01245",,,,,,,"86000US01245",,"ZCTA5 01245",1110,"ZCTA5 01245",275
"G01247","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01247",,,,,,,"86000US01247",,"ZCTA5 01247",751,"ZCTA5 01247",30
"G01253","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01253",,,,,,,"86000US01253",,"ZCTA5 01253",886,"ZCTA5 01253",134
"G01254","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01254",,,,,,,"86000US01254",,"ZCTA5 01254",1256,"ZCTA5 01254",169
"G01255","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01255",,,,,,,"86000US01255",,"ZCTA5 01255",1093,"ZCTA5 01255",102
"G01256","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01256",,,,,,,"86000US01256",,"ZCTA5 01256",1034,"ZCTA5 01256",183
"G01257","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01257",,,,,,,"86000US01257",,"ZCTA5 01257",1124,"ZCTA5 01257",107
"G01258","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01258",,,,,,,"86000US01258",,"ZCTA5 01258",1148,"ZCTA5 01258",371
"G01259","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01259",,,,,,,"86000US01259",,"ZCTA5 01259",1444,"ZCTA5 01259",166
"G01260","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01260",,,,,,,"86000US01260",,"ZCTA5 01260",,"ZCTA5 01260",
"G01262","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01262",,,,,,,"86000US01262",,"ZCTA5 01262",1089,"ZCTA5 01262",170
"G01264","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01264",,,,,,,"86000US01264",,"ZCTA5 01264",730,"ZCTA5 01264",139
"G01266","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01266",,,,,,,"86000US01266",,"ZCTA5 01266",1167,"ZCTA5 01266",152
"G01267","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01267",,,,,,,"86000US01267",,"ZCTA5 01267",1138,"ZCTA5 01267",89
"G01270","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01270",,,,,,,"86000US01270",,"ZCTA5 01270",1301,"ZCTA5 01270",116
"G01301","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01301",,,,,,,"86000US01301",,"ZCTA5 01301",943,"ZCTA5 01301",56
"G01330","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01330",,,,,,,"86000US01330",,"ZCTA5 01330",1047,"ZCTA5 01330",184
"G01331","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01331",,,,,,,"86000US01331",,"ZCTA5 01331",932,"ZCTA5 01331",49
"G01337","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01337",,,,,,,"86000US01337",,"ZCTA5 01337",1171,"ZCTA5 01337",86
"G01338","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01338",,,,,,,"86000US01338",,"ZCTA5 01338",823,"ZCTA5 01338",158
"G01339","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01339",,,,,,,"86000US01339",,"ZCTA5 01339",953,"ZCTA5 01339",117
"G01340","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01340",,,,,,,"86000US01340",,"ZCTA5 01340",931,"ZCTA5 01340",53
"G01341","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01341",,,,,,,"86000US01341",,"ZCTA5 01341",1399,"ZCTA5 01341",147
"G01342","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01342",,,,,,,"86000US01342",,"ZCTA5 01342",1129,"ZCTA5 01342",242
"G01343","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01343",,,,,,,"86000US01343",,"ZCTA5 01343",339,"ZCTA5 01343",312
"G01344","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01344",,,,,,,"86000US01344",,"ZCTA5 01344",1051,"ZCTA5 01344",117
"G01346","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01346",,,,,,,"86000US01346",,"ZCTA5 01346",1117,"ZCTA5 01346",182
"G01347","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01347",,,,,,,"86000US01347",,"ZCTA5 01347",820,"ZCTA5 01347",552
"G01349","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01349",,,,,,,"86000US01349",,"ZCTA5 01349",867,"ZCTA5 01349",267
"G01350","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01350",,,,,,,"86000US01350",,"ZCTA5 01350",775,"ZCTA5 01350",246
"G01351","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01351",,,,,,,"86000US01351",,"ZCTA5 01351",1153,"ZCTA5 01351",216
"G01354","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01354",,,,,,,"86000US01354",,"ZCTA5 01354",1113,"ZCTA5 01354",61
"G01355","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01355",,,,,,,"86000US01355",,"ZCTA5 01355",1130,"ZCTA5 01355",101
"G01360","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01360",,,,,,,"86000US01360",,"ZCTA5 01360",1056,"ZCTA5 01360",186
"G01364","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01364",,,,,,,"86000US01364",,"ZCTA5 01364",813,"ZCTA5 01364",75
"G01366","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01366",,,,,,,"86000US01366",,"ZCTA5 01366",1016,"ZCTA5 01366",146
"G01367","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01367",,,,,,,"86000US01367",,"ZCTA5 01367",738,"ZCTA5 01367",138
"G01368","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01368",,,,,,,"86000US01368",,"ZCTA5 01368",1043,"ZCTA5 01368",99
"G01370","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01370",,,,,,,"86000US01370",,"ZCTA5 01370",915,"ZCTA5 01370",87
"G01373","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01373",,,,,,,"86000US01373",,"ZCTA5 01373",1105,"ZCTA5 01373",135
"G01375","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01375",,,,,,,"86000US01375",,"ZCTA5 01375",1173,"ZCTA5 01375",79
"G01376","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01376",,,,,,,"86000US01376",,"ZCTA5 01376",886,"ZCTA5 01376",66
"G01378","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01378",,,,,,,"86000US01378",,"ZCTA5 01378",932,"ZCTA5 01378",147
"G01379","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01379",,,,,,,"86000US01379",,"ZCTA5 01379",891,"ZCTA5 01379",63
"G01420","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01420",,,,,,,"86000US01420",,"ZCTA5 01420",1060,"ZCTA5 01420",43
"G01430","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01430",,,,,,,"86000US01430",,"ZCTA5 01430",1528,"ZCTA5 01430",132
"G01431","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01431",,,,,,,"86000US01431",,"ZCTA5 01431",1457,"ZCTA5 01431",133
"G01432","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01432",,,,,,,"86000US01432",,"ZCTA5 01432",1183,"ZCTA5 01432",121
"G01434","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01434",,,,,,,"86000US01434",,"ZCTA5 01434",1958,"ZCTA5 01434",777
"G01436","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01436",,,,,,,"86000US01436",,"ZCTA5 01436",1072,"ZCTA5 01436",325
"G01438","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01438",,,,,,,"86000US01438",,"ZCTA5 01438",1384,"ZCTA5 01438",1287
"G01440","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01440",,,,,,,"86000US01440",,"ZCTA5 01440",838,"ZCTA5 01440",32
"G01450","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01450",,,,,,,"86000US01450",,"ZCTA5 01450",1962,"ZCTA5 01450",190
"G01451","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01451",,,,,,,"86000US01451",,"ZCTA5 01451",2539,"ZCTA5 01451",210
"G01452","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01452",,,,,,,"86000US01452",,"ZCTA5 01452",1475,"ZCTA5 01452",101
"G01453","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01453",,,,,,,"86000US01453",,"ZCTA5 01453",1064,"ZCTA5 01453",35
"G01460","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01460",,,,,,,"86000US01460",,"ZCTA5 01460",1899,"ZCTA5 01460",131
"G01462","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01462",,,,,,,"86000US01462",,"ZCTA5 01462",1549,"ZCTA5 01462",95
"G01463","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01463",,,,,,,"86000US01463",,"ZCTA5 01463",1378,"ZCTA5 01463",69
"G01464","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01464",,,,,,,"86000US01464",,"ZCTA5 01464",1560,"ZCTA5 01464",183
"G01467","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01467",,,,,,,"86000US01467",,"ZCTA5 01467",2315,"ZCTA5 01467",408
"G01468","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01468",,,,,,,"86000US01468",,"ZCTA5 01468",1095,"ZCTA5 01468",168
"G01469","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01469",,,,,,,"86000US01469",,"ZCTA5 01469",1511,"ZCTA5 01469",204
"G01473","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01473",,,,,,,"86000US01473",,"ZCTA5 01473",1455,"ZCTA5 01473",132
"G01474","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01474",,,,,,,"86000US01474",,"ZCTA5 01474",1804,"ZCTA5 01474",151
"G01475","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01475",,,,,,,"86000US01475",,"ZCTA5 01475",1090,"ZCTA5 01475",82
"G01501","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01501",,,,,,,"86000US01501",,"ZCTA5 01501",1247,"ZCTA5 01501",101
"G01503","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01503",,,,,,,"86000US01503",,"ZCTA5 01503",1559,"ZCTA5 01503",197
"G01504","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01504",,,,,,,"86000US01504",,"ZCTA5 01504",1411,"ZCTA5 01504",128
"G01505","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01505",,,,,,,"86000US01505",,"ZCTA5 01505",1580,"ZCTA5 01505",173
"G01506","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01506",,,,,,,"86000US01506",,"ZCTA5 01506",955,"ZCTA5 01506",58
"G01507","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01507",,,,,,,"86000US01507",,"ZCTA5 01507",1399,"ZCTA5 01507",106
"G01510","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01510",,,,,,,"86000US01510",,"ZCTA5 01510",1185,"ZCTA5 01510",67
"G01515","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01515",,,,,,,"86000US01515",,"ZCTA5 01515",1188,"ZCTA5 01515",131
"G01516","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01516",,,,,,,"86000US01516",,"ZCTA5 01516",1512,"ZCTA5 01516",104
"G01518","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01518",,,,,,,"86000US01518",,"ZCTA5 01518",1226,"ZCTA5 01518",351
"G01519","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01519",,,,,,,"86000US01519",,"ZCTA5 01519",1829,"ZCTA5 01519",106
"G01520","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01520",,,,,,,"86000US01520",,"ZCTA5 01520",1693,"ZCTA5 01520",102
"G01521","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01521",,,,,,,"86000US01521",,"ZCTA5 01521",1123,"ZCTA5 01521",117
"G01522","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01522",,,,,,,"86000US01522",,"ZCTA5 01522",1650,"ZCTA5 01522",314
"G01523","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01523",,,,,,,"86000US01523",,"ZCTA5 01523",1469,"ZCTA5 01523",181
"G01524","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01524",,,,,,,"86000US01524",,"ZCTA5 01524",1216,"ZCTA5 01524",143
"G01525","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01525",,,,,,,"86000US01525",,"ZCTA5 01525",990,"ZCTA5 01525",212
"G01527","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01527",,,,,,,"86000US01527",,"ZCTA5 01527",1244,"ZCTA5 01527",78
"G01529","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01529",,,,,,,"86000US01529",,"ZCTA5 01529",1521,"ZCTA5 01529",107
"G01531","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01531",,,,,,,"86000US01531",,"ZCTA5 01531",1349,"ZCTA5 01531",138
"G01532","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01532",,,,,,,"86000US01532",,"ZCTA5 01532",1878,"ZCTA5 01532",121
"G01534","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01534",,,,,,,"86000US01534",,"ZCTA5 01534",1500,"ZCTA5 01534",251
"G01535","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01535",,,,,,,"86000US01535",,"ZCTA5 01535",1203,"ZCTA5 01535",168
"G01536","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01536",,,,,,,"86000US01536",,"ZCTA5 01536",1666,"ZCTA5 01536",135
"G01537","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01537",,,,,,,"86000US01537",,"ZCTA5 01537",1216,"ZCTA5 01537",339
"G01540","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01540",,,,,,,"86000US01540",,"ZCTA5 01540",1247,"ZCTA5 01540",112
"G01541","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01541",,,,,,,"86000US01541",,"ZCTA5 01541",2063,"ZCTA5 01541",187
"G01542","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01542",,,,,,,"86000US01542",,"ZCTA5 01542",1046,"ZCTA5 01542",276
"G01543","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01543",,,,,,,"86000US01543",,"ZCTA5 01543",1669,"ZCTA5 01543",106
"G01545","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01545",,,,,,,"86000US01545",,"ZCTA5 01545",1454,"ZCTA5 01545",62
"G01550","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01550",,,,,,,"86000US01550",,"ZCTA5 01550",946,"ZCTA5 01550",53
"G01560","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01560",,,,,,,"86000US01560",,"ZCTA5 01560",1265,"ZCTA5 01560",122
"G01561","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01561",,,,,,,"86000US01561",,"ZCTA5 01561",791,"ZCTA5 01561",594
"G01562","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01562",,,,,,,"86000US01562",,"ZCTA5 01562",1072,"ZCTA5 01562",93
"G01564","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01564",,,,,,,"86000US01564",,"ZCTA5 01564",1764,"ZCTA5 01564",170
"G01566","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01566",,,,,,,"86000US01566",,"ZCTA5 01566",1511,"ZCTA5 01566",241
"G01568","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01568",,,,,,,"86000US01568",,"ZCTA5 01568",1947,"ZCTA5 01568",258
"G01569","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01569",,,,,,,"86000US01569",,"ZCTA5 01569",1616,"ZCTA5 01569",111
"G01570","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01570",,,,,,,"86000US01570",,"ZCTA5 01570",948,"ZCTA5 01570",33
"G01571","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01571",,,,,,,"86000US01571",,"ZCTA5 01571",1113,"ZCTA5 01571",89
"G01581","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01581",,,,,,,"86000US01581",,"ZCTA5 01581",1782,"ZCTA5 01581",86
"G01583","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01583",,,,,,,"86000US01583",,"ZCTA5 01583",1296,"ZCTA5 01583",116
"G01585","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01585",,,,,,,"86000US01585",,"ZCTA5 01585",1151,"ZCTA5 01585",87
"G01588","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01588",,,,,,,"86000US01588",,"ZCTA5 01588",1085,"ZCTA5 01588",87
"G01590","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"01590",,,,,,,"86000US01590",,"ZCTA5 01590",1724,"ZCTA5 01590",156
