GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,RGDE001,NAME_M,RGDM001
"G49038","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49038",,,,,,,"86000US49038",,"ZCTA5 49038",802,"ZCTA5 49038",79
"G49040","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49040",,,,,,,"86000US49040",,"ZCTA5 49040",792,"ZCTA5 49040",89
"G49042","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49042",,,,,,,"86000US49042",,"ZCTA5 49042",704,"ZCTA5 49042",53
"G49043","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49043",,,,,,,"86000US49043",,"ZCTA5 49043",676,"ZCTA5 49043",80
"G49045","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49045",,,,,,,"86000US49045",,"ZCTA5 49045",725,"ZCTA5 49045",61
"G49046","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49046",,,,,,,"86000US49046",,"ZCTA5 49046",911,"ZCTA5 49046",93
"G49047","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49047",,,,,,,"86000US49047",,"ZCTA5 49047",726,"ZCTA5 49047",32
"G49048","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49048",,,,,,,"86000US49048",,"ZCTA5 49048",753,"ZCTA5 49048",29
"G49050","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49050",,,,,,,"86000US49050",,"ZCTA5 49050",857,"ZCTA5 49050",260
"G49051","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49051",,,,,,,"86000US49051",,"ZCTA5 49051",1063,"ZCTA5 49051",133
"G49052","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49052",,,,,,,"86000US49052",,"ZCTA5 49052",800,"ZCTA5 49052",159
"G49053","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49053",,,,,,,"86000US49053",,"ZCTA5 49053",935,"ZCTA5 49053",96
"G49055","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49055",,,,,,,"86000US49055",,"ZCTA5 49055",885,"ZCTA5 49055",62
"G49056","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49056",,,,,,,"86000US49056",,"ZCTA5 49056",855,"ZCTA5 49056",58
"G49057","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49057",,,,,,,"86000US49057",,"ZCTA5 49057",646,"ZCTA5 49057",115
"G49058","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49058",,,,,,,"86000US49058",,"ZCTA5 49058",815,"ZCTA5 49058",52
"G49060","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49060",,,,,,,"86000US49060",,"ZCTA5 49060",1179,"ZCTA5 49060",138
"G49061","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49061",,,,,,,"86000US49061",,"ZCTA5 49061",786,"ZCTA5 49061",152
"G49064","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49064",,,,,,,"86000US49064",,"ZCTA5 49064",783,"ZCTA5 49064",81
"G49065","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49065",,,,,,,"86000US49065",,"ZCTA5 49065",1076,"ZCTA5 49065",70
"G49066","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49066",,,,,,,"86000US49066",,"ZCTA5 49066",531,"ZCTA5 49066",47
"G49067","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49067",,,,,,,"86000US49067",,"ZCTA5 49067",845,"ZCTA5 49067",66
"G49068","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49068",,,,,,,"86000US49068",,"ZCTA5 49068",930,"ZCTA5 49068",37
"G49070","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49070",,,,,,,"86000US49070",,"ZCTA5 49070",783,"ZCTA5 49070",126
"G49071","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49071",,,,,,,"86000US49071",,"ZCTA5 49071",1100,"ZCTA5 49071",72
"G49072","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49072",,,,,,,"86000US49072",,"ZCTA5 49072",854,"ZCTA5 49072",102
"G49073","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49073",,,,,,,"86000US49073",,"ZCTA5 49073",769,"ZCTA5 49073",34
"G49074","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49074",,,,,,,"86000US49074",,"ZCTA5 49074",273,"ZCTA5 49074",82
"G49075","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49075",,,,,,,"86000US49075",,"ZCTA5 49075",828,"ZCTA5 49075",211
"G49076","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49076",,,,,,,"86000US49076",,"ZCTA5 49076",883,"ZCTA5 49076",108
"G49078","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49078",,,,,,,"86000US49078",,"ZCTA5 49078",792,"ZCTA5 49078",53
"G49079","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49079",,,,,,,"86000US49079",,"ZCTA5 49079",844,"ZCTA5 49079",69
"G49080","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49080",,,,,,,"86000US49080",,"ZCTA5 49080",889,"ZCTA5 49080",59
"G49082","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49082",,,,,,,"86000US49082",,"ZCTA5 49082",723,"ZCTA5 49082",64
"G49083","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49083",,,,,,,"86000US49083",,"ZCTA5 49083",1190,"ZCTA5 49083",98
"G49084","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49084",,,,,,,"86000US49084",,"ZCTA5 49084",600,"ZCTA5 49084",677
"G49085","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49085",,,,,,,"86000US49085",,"ZCTA5 49085",988,"ZCTA5 49085",57
"G49087","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49087",,,,,,,"86000US49087",,"ZCTA5 49087",1103,"ZCTA5 49087",111
"G49088","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49088",,,,,,,"86000US49088",,"ZCTA5 49088",1121,"ZCTA5 49088",179
"G49089","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49089",,,,,,,"86000US49089",,"ZCTA5 49089",679,"ZCTA5 49089",137
"G49090","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49090",,,,,,,"86000US49090",,"ZCTA5 49090",751,"ZCTA5 49090",61
"G49091","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49091",,,,,,,"86000US49091",,"ZCTA5 49091",709,"ZCTA5 49091",37
"G49092","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49092",,,,,,,"86000US49092",,"ZCTA5 49092",799,"ZCTA5 49092",96
"G49093","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49093",,,,,,,"86000US49093",,"ZCTA5 49093",701,"ZCTA5 49093",53
"G49094","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49094",,,,,,,"86000US49094",,"ZCTA5 49094",635,"ZCTA5 49094",32
"G49095","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49095",,,,,,,"86000US49095",,"ZCTA5 49095",919,"ZCTA5 49095",75
"G49096","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49096",,,,,,,"86000US49096",,"ZCTA5 49096",918,"ZCTA5 49096",80
"G49097","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49097",,,,,,,"86000US49097",,"ZCTA5 49097",955,"ZCTA5 49097",51
"G49098","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49098",,,,,,,"86000US49098",,"ZCTA5 49098",805,"ZCTA5 49098",119
"G49099","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49099",,,,,,,"86000US49099",,"ZCTA5 49099",783,"ZCTA5 49099",55
"G49101","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49101",,,,,,,"86000US49101",,"ZCTA5 49101",713,"ZCTA5 49101",113
"G49102","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49102",,,,,,,"86000US49102",,"ZCTA5 49102",761,"ZCTA5 49102",277
"G49103","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49103",,,,,,,"86000US49103",,"ZCTA5 49103",755,"ZCTA5 49103",62
"G49104","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49104",,,,,,,"86000US49104",,"ZCTA5 49104",.,"ZCTA5 49104",.
"G49106","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49106",,,,,,,"86000US49106",,"ZCTA5 49106",913,"ZCTA5 49106",195
"G49107","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49107",,,,,,,"86000US49107",,"ZCTA5 49107",663,"ZCTA5 49107",47
"G49111","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49111",,,,,,,"86000US49111",,"ZCTA5 49111",742,"ZCTA5 49111",165
"G49112","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49112",,,,,,,"86000US49112",,"ZCTA5 49112",918,"ZCTA5 49112",91
"G49113","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49113",,,,,,,"86000US49113",,"ZCTA5 49113",709,"ZCTA5 49113",49
"G49115","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49115",,,,,,,"86000US49115",,"ZCTA5 49115",603,"ZCTA5 49115",431
"G49116","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49116",,,,,,,"86000US49116",,"ZCTA5 49116",850,"ZCTA5 49116",302
"G49117","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49117",,,,,,,"86000US49117",,"ZCTA5 49117",889,"ZCTA5 49117",80
"G49119","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49119",,,,,,,"86000US49119",,"ZCTA5 49119",720,"ZCTA5 49119",310
"G49120","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49120",,,,,,,"86000US49120",,"ZCTA5 49120",722,"ZCTA5 49120",25
"G49125","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49125",,,,,,,"86000US49125",,"ZCTA5 49125",771,"ZCTA5 49125",278
"G49126","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49126",,,,,,,"86000US49126",,"ZCTA5 49126",722,"ZCTA5 49126",109
"G49127","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49127",,,,,,,"86000US49127",,"ZCTA5 49127",952,"ZCTA5 49127",79
"G49128","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49128",,,,,,,"86000US49128",,"ZCTA5 49128",746,"ZCTA5 49128",105
"G49129","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49129",,,,,,,"86000US49129",,"ZCTA5 49129",873,"ZCTA5 49129",1008
"G49130","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49130",,,,,,,"86000US49130",,"ZCTA5 49130",883,"ZCTA5 49130",128
"G49201","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49201",,,,,,,"86000US49201",,"ZCTA5 49201",900,"ZCTA5 49201",45
"G49202","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49202",,,,,,,"86000US49202",,"ZCTA5 49202",693,"ZCTA5 49202",27
"G49203","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49203",,,,,,,"86000US49203",,"ZCTA5 49203",798,"ZCTA5 49203",27
"G49220","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49220",,,,,,,"86000US49220",,"ZCTA5 49220",786,"ZCTA5 49220",133
"G49221","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49221",,,,,,,"86000US49221",,"ZCTA5 49221",799,"ZCTA5 49221",33
"G49224","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49224",,,,,,,"86000US49224",,"ZCTA5 49224",655,"ZCTA5 49224",33
"G49227","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49227",,,,,,,"86000US49227",,"ZCTA5 49227",771,"ZCTA5 49227",43
"G49228","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49228",,,,,,,"86000US49228",,"ZCTA5 49228",902,"ZCTA5 49228",61
"G49229","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49229",,,,,,,"86000US49229",,"ZCTA5 49229",1249,"ZCTA5 49229",124
"G49230","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49230",,,,,,,"86000US49230",,"ZCTA5 49230",868,"ZCTA5 49230",89
"G49232","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49232",,,,,,,"86000US49232",,"ZCTA5 49232",783,"ZCTA5 49232",47
"G49233","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49233",,,,,,,"86000US49233",,"ZCTA5 49233",986,"ZCTA5 49233",112
"G49234","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49234",,,,,,,"86000US49234",,"ZCTA5 49234",1241,"ZCTA5 49234",323
"G49235","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49235",,,,,,,"86000US49235",,"ZCTA5 49235",775,"ZCTA5 49235",117
"G49236","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49236",,,,,,,"86000US49236",,"ZCTA5 49236",1033,"ZCTA5 49236",130
"G49237","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49237",,,,,,,"86000US49237",,"ZCTA5 49237",931,"ZCTA5 49237",89
"G49238","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49238",,,,,,,"86000US49238",,"ZCTA5 49238",1026,"ZCTA5 49238",113
"G49240","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49240",,,,,,,"86000US49240",,"ZCTA5 49240",1257,"ZCTA5 49240",112
"G49241","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49241",,,,,,,"86000US49241",,"ZCTA5 49241",829,"ZCTA5 49241",159
"G49242","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49242",,,,,,,"86000US49242",,"ZCTA5 49242",711,"ZCTA5 49242",32
"G49245","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49245",,,,,,,"86000US49245",,"ZCTA5 49245",701,"ZCTA5 49245",46
"G49246","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49246",,,,,,,"86000US49246",,"ZCTA5 49246",1089,"ZCTA5 49246",203
"G49247","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49247",,,,,,,"86000US49247",,"ZCTA5 49247",773,"ZCTA5 49247",58
"G49248","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49248",,,,,,,"86000US49248",,"ZCTA5 49248",888,"ZCTA5 49248",81
"G49249","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49249",,,,,,,"86000US49249",,"ZCTA5 49249",900,"ZCTA5 49249",149
"G49250","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49250",,,,,,,"86000US49250",,"ZCTA5 49250",773,"ZCTA5 49250",69
"G49251","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49251",,,,,,,"86000US49251",,"ZCTA5 49251",1109,"ZCTA5 49251",59
"G49252","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49252",,,,,,,"86000US49252",,"ZCTA5 49252",705,"ZCTA5 49252",63
"G49253","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49253",,,,,,,"86000US49253",,"ZCTA5 49253",927,"ZCTA5 49253",253
"G49254","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49254",,,,,,,"86000US49254",,"ZCTA5 49254",807,"ZCTA5 49254",111
"G49255","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49255",,,,,,,"86000US49255",,"ZCTA5 49255",677,"ZCTA5 49255",79
"G49256","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49256",,,,,,,"86000US49256",,"ZCTA5 49256",782,"ZCTA5 49256",63
"G49259","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49259",,,,,,,"86000US49259",,"ZCTA5 49259",842,"ZCTA5 49259",51
"G49261","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49261",,,,,,,"86000US49261",,"ZCTA5 49261",646,"ZCTA5 49261",214
"G49262","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49262",,,,,,,"86000US49262",,"ZCTA5 49262",807,"ZCTA5 49262",50
"G49263","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49263",,,,,,,"86000US49263",,"ZCTA5 49263",.,"ZCTA5 49263",.
"G49264","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49264",,,,,,,"86000US49264",,"ZCTA5 49264",1058,"ZCTA5 49264",126
"G49265","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49265",,,,,,,"86000US49265",,"ZCTA5 49265",934,"ZCTA5 49265",127
"G49266","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49266",,,,,,,"86000US49266",,"ZCTA5 49266",858,"ZCTA5 49266",132
"G49267","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49267",,,,,,,"86000US49267",,"ZCTA5 49267",1080,"ZCTA5 49267",123
"G49268","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49268",,,,,,,"86000US49268",,"ZCTA5 49268",959,"ZCTA5 49268",96
"G49269","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49269",,,,,,,"86000US49269",,"ZCTA5 49269",859,"ZCTA5 49269",100
"G49270","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49270",,,,,,,"86000US49270",,"ZCTA5 49270",1265,"ZCTA5 49270",73
"G49271","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49271",,,,,,,"86000US49271",,"ZCTA5 49271",628,"ZCTA5 49271",95
"G49272","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49272",,,,,,,"86000US49272",,"ZCTA5 49272",907,"ZCTA5 49272",295
"G49274","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49274",,,,,,,"86000US49274",,"ZCTA5 49274",707,"ZCTA5 49274",67
"G49276","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49276",,,,,,,"86000US49276",,"ZCTA5 49276",879,"ZCTA5 49276",226
"G49277","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49277",,,,,,,"86000US49277",,"ZCTA5 49277",1017,"ZCTA5 49277",168
"G49279","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49279",,,,,,,"86000US49279",,"ZCTA5 49279",1033,"ZCTA5 49279",394
"G49282","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49282",,,,,,,"86000US49282",,"ZCTA5 49282",509,"ZCTA5 49282",228
"G49283","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49283",,,,,,,"86000US49283",,"ZCTA5 49283",1059,"ZCTA5 49283",173
"G49284","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49284",,,,,,,"86000US49284",,"ZCTA5 49284",817,"ZCTA5 49284",112
"G49285","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49285",,,,,,,"86000US49285",,"ZCTA5 49285",1151,"ZCTA5 49285",110
"G49286","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49286",,,,,,,"86000US49286",,"ZCTA5 49286",1059,"ZCTA5 49286",54
"G49287","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49287",,,,,,,"86000US49287",,"ZCTA5 49287",1320,"ZCTA5 49287",190
"G49288","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49288",,,,,,,"86000US49288",,"ZCTA5 49288",585,"ZCTA5 49288",109
"G49289","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49289",,,,,,,"86000US49289",,"ZCTA5 49289",775,"ZCTA5 49289",831
"G49301","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49301",,,,,,,"86000US49301",,"ZCTA5 49301",1686,"ZCTA5 49301",71
"G49302","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49302",,,,,,,"86000US49302",,"ZCTA5 49302",1345,"ZCTA5 49302",107
"G49303","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49303",,,,,,,"86000US49303",,"ZCTA5 49303",876,"ZCTA5 49303",141
"G49304","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49304",,,,,,,"86000US49304",,"ZCTA5 49304",510,"ZCTA5 49304",29
"G49305","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49305",,,,,,,"86000US49305",,"ZCTA5 49305",656,"ZCTA5 49305",51
"G49306","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49306",,,,,,,"86000US49306",,"ZCTA5 49306",1104,"ZCTA5 49306",107
"G49307","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49307",,,,,,,"86000US49307",,"ZCTA5 49307",670,"ZCTA5 49307",41
"G49309","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49309",,,,,,,"86000US49309",,"ZCTA5 49309",606,"ZCTA5 49309",62
"G49310","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49310",,,,,,,"86000US49310",,"ZCTA5 49310",694,"ZCTA5 49310",59
"G49312","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49312",,,,,,,"86000US49312",,"ZCTA5 49312",497,"ZCTA5 49312",164
"G49315","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49315",,,,,,,"86000US49315",,"ZCTA5 49315",968,"ZCTA5 49315",57
"G49316","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49316",,,,,,,"86000US49316",,"ZCTA5 49316",1252,"ZCTA5 49316",65
"G49318","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49318",,,,,,,"86000US49318",,"ZCTA5 49318",894,"ZCTA5 49318",135
"G49319","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49319",,,,,,,"86000US49319",,"ZCTA5 49319",1007,"ZCTA5 49319",57
"G49320","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49320",,,,,,,"86000US49320",,"ZCTA5 49320",631,"ZCTA5 49320",2061
"G49321","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49321",,,,,,,"86000US49321",,"ZCTA5 49321",762,"ZCTA5 49321",81
"G49322","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49322",,,,,,,"86000US49322",,"ZCTA5 49322",825,"ZCTA5 49322",68
"G49323","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49323",,,,,,,"86000US49323",,"ZCTA5 49323",1165,"ZCTA5 49323",77
"G49325","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49325",,,,,,,"86000US49325",,"ZCTA5 49325",1131,"ZCTA5 49325",104
"G49326","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49326",,,,,,,"86000US49326",,"ZCTA5 49326",1039,"ZCTA5 49326",114
"G49327","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49327",,,,,,,"86000US49327",,"ZCTA5 49327",861,"ZCTA5 49327",46
"G49328","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49328",,,,,,,"86000US49328",,"ZCTA5 49328",1009,"ZCTA5 49328",79
"G49329","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49329",,,,,,,"86000US49329",,"ZCTA5 49329",924,"ZCTA5 49329",53
"G49330","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49330",,,,,,,"86000US49330",,"ZCTA5 49330",900,"ZCTA5 49330",72
"G49331","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49331",,,,,,,"86000US49331",,"ZCTA5 49331",1001,"ZCTA5 49331",65
"G49332","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49332",,,,,,,"86000US49332",,"ZCTA5 49332",704,"ZCTA5 49332",38
"G49333","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49333",,,,,,,"86000US49333",,"ZCTA5 49333",1121,"ZCTA5 49333",73
"G49335","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49335",,,,,,,"86000US49335",,"ZCTA5 49335",567,"ZCTA5 49335",595
"G49336","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49336",,,,,,,"86000US49336",,"ZCTA5 49336",768,"ZCTA5 49336",86
"G49337","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49337",,,,,,,"86000US49337",,"ZCTA5 49337",703,"ZCTA5 49337",36
"G49338","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49338",,,,,,,"86000US49338",,"ZCTA5 49338",692,"ZCTA5 49338",178
"G49339","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49339",,,,,,,"86000US49339",,"ZCTA5 49339",1024,"ZCTA5 49339",110
"G49340","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49340",,,,,,,"86000US49340",,"ZCTA5 49340",718,"ZCTA5 49340",66
"G49341","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49341",,,,,,,"86000US49341",,"ZCTA5 49341",1268,"ZCTA5 49341",61
"G49342","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49342",,,,,,,"86000US49342",,"ZCTA5 49342",619,"ZCTA5 49342",82
"G49343","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49343",,,,,,,"86000US49343",,"ZCTA5 49343",835,"ZCTA5 49343",94
"G49344","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49344",,,,,,,"86000US49344",,"ZCTA5 49344",917,"ZCTA5 49344",87
"G49345","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49345",,,,,,,"86000US49345",,"ZCTA5 49345",881,"ZCTA5 49345",50
"G49346","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49346",,,,,,,"86000US49346",,"ZCTA5 49346",841,"ZCTA5 49346",82
"G49347","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49347",,,,,,,"86000US49347",,"ZCTA5 49347",781,"ZCTA5 49347",155
"G49348","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49348",,,,,,,"86000US49348",,"ZCTA5 49348",920,"ZCTA5 49348",75
"G49349","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"49349",,,,,,,"86000US49349",,"ZCTA5 49349",679,"ZCTA5 49349",30
